algorithm,metric,x,y_mean,y_min,y_max
FedNova uniform,server accuracy,0,0.006736675252625322,0.006736675252625322,0.006736675252625322
FedNova uniform,server accuracy,150,0.7015388679743743,0.6728749752328116,0.7344957400435903
FedNova uniform,server accuracy,300,0.8296677894458755,0.8258371309688924,0.8317812561917971
FedNova uniform,server accuracy,450,0.8459811108909583,0.8424806815930256,0.851793144442243
FedNova uniform,server accuracy,600,0.8609735156198401,0.8490192193382208,0.8676441450366554
FedNova uniform,server accuracy,750,0.8629548906941418,0.8597186447394491,0.8676441450366554
FedNova uniform,server accuracy,900,0.8660590449772142,0.8577372696651476,0.8716068951852586
FedNova uniform,server accuracy,1050,0.8750412786473812,0.8745789577967109,0.8755696453338617
FedNova uniform,server accuracy,1200,0.865794861633974,0.856944719635427,0.8720031702001189
FedNova uniform,server accuracy,1350,0.87345617858794,0.8700217951258173,0.8753715078264316
FedNova uniform,server accuracy,1500,0.8702859784690574,0.8678422825440856,0.8737864077669902
FedNova uniform,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
FedNova uniform,accuracy,150,0.6187682451621425,0.6131384981176936,0.6258589260947097
FedNova uniform,accuracy,300,0.7979195561719834,0.7951555379433326,0.8015216960570636
FedNova uniform,accuracy,450,0.8341311670299189,0.8322924509609669,0.836510798494155
FedNova uniform,accuracy,600,0.8463991810316358,0.844133148404993,0.8492173568456509
FedNova uniform,accuracy,750,0.8541007859454463,0.852417277590648,0.8549752328115714
FedNova uniform,accuracy,900,0.8574189287365431,0.8565702397463839,0.8584743411927879
FedNova uniform,accuracy,1050,0.8615005613896044,0.8603606102635228,0.8620725183277195
FedNova uniform,accuracy,1200,0.8627910970213328,0.8596294828611057,0.8667168615018823
FedNova uniform,accuracy,1350,0.8632336041212602,0.8611075886665346,0.8653120665742022
FedNova uniform,accuracy,1500,0.8651898817779538,0.8627065583514958,0.8686586090746978
FedNova uniform,client drift from server,0,0.0,0.0,0.0
FedNova uniform,client drift from server,150,0.6596802684664725,0.6458653196692467,0.6864476191997528
FedNova uniform,client drift from server,300,0.3526702627291282,0.33972816102206704,0.3699603268504143
FedNova uniform,client drift from server,450,0.2989950033277273,0.2828419919312,0.308265320584178
FedNova uniform,client drift from server,600,0.25217533287902677,0.24231896124780178,0.27182762883603573
FedNova uniform,client drift from server,750,0.23026697399715582,0.22425481736660002,0.23825841024518013
FedNova uniform,client drift from server,900,0.21015466526150706,0.19576802849769592,0.22259423784911633
FedNova uniform,client drift from server,1050,0.1981148438776533,0.18606558963656425,0.20822759561240672
FedNova uniform,client drift from server,1200,0.1865501265848676,0.16808171696960927,0.20518006093800067
FedNova uniform,client drift from server,1350,0.1859129294877251,0.17601520843803883,0.19414225187152623
FedNova uniform,client drift from server,1500,0.1643339137112101,0.15668745748698712,0.17311633925884962
FedNova data-size weighted,server accuracy,0,0.006736675252625322,0.006736675252625322,0.006736675252625322
FedNova data-size weighted,server accuracy,150,0.7205600686876693,0.7057658014662176,0.7346938775510204
FedNova data-size weighted,server accuracy,300,0.858199590515818,0.8533782445016842,0.8626907073509015
FedNova data-size weighted,server accuracy,450,0.8675780992008454,0.862096294828611,0.871012482662968
FedNova data-size weighted,server accuracy,600,0.8754375536622415,0.8729938577372697,0.8791361204676045
FedNova data-size weighted,server accuracy,750,0.8698236576183872,0.8615018823063206,0.8753715078264316
FedNova data-size weighted,server accuracy,900,0.8770886995574929,0.8718050326926887,0.8805230830196156
FedNova data-size weighted,server accuracy,1050,0.8777491579155935,0.8735882702595601,0.8801268080047553
FedNova data-size weighted,server accuracy,1200,0.8760980120203422,0.871012482662968,0.8819100455716267
FedNova data-size weighted,server accuracy,1350,0.8774189287365433,0.8735882702595601,0.8817119080641965
FedNova data-size weighted,server accuracy,1500,0.8741826827818505,0.8668515950069348,0.8783435704378839
FedNova data-size weighted,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
FedNova data-size weighted,accuracy,150,0.6112878937982961,0.5940836140281356,0.6205924311472163
FedNova data-size weighted,accuracy,300,0.8097549699491449,0.8088547652070537,0.8111472161680208
FedNova data-size weighted,accuracy,450,0.8413030843405322,0.8397820487418268,0.8428829007331088
FedNova data-size weighted,accuracy,600,0.8502859784690576,0.8489439270853975,0.851727759064791
FedNova data-size weighted,accuracy,750,0.855565682583713,0.8539072716465225,0.8566316623736873
FedNova data-size weighted,accuracy,900,0.8602509741760782,0.8599425401228453,0.8607806617792748
FedNova data-size weighted,accuracy,1050,0.8610653193316162,0.8601902120071329,0.8622964137111155
FedNova data-size weighted,accuracy,1200,0.8623043392114128,0.861537547057658,0.8628928076084804
FedNova data-size weighted,accuracy,1350,0.8638821742289148,0.8624034079651278,0.8659500693481276
FedNova data-size weighted,accuracy,1500,0.8653100851991281,0.8629879136120467,0.8668080047553002
FedNova data-size weighted,client drift from server,0,0.0,0.0,0.0
FedNova data-size weighted,client drift from server,150,0.6912647787729899,0.6520055486261844,0.7233207932114601
FedNova data-size weighted,client drift from server,300,0.34811650070051353,0.3322942194342613,0.36019844070076945
FedNova data-size weighted,client drift from server,450,0.3132529862473408,0.30888622350990774,0.3167204777896404
FedNova data-size weighted,client drift from server,600,0.27623343291381997,0.2649922474473715,0.2973502618819475
FedNova data-size weighted,client drift from server,750,0.27222218843797846,0.25421571627259254,0.28407220005989076
FedNova data-size weighted,client drift from server,900,0.23461032651364802,0.21263302817940713,0.24588779531419278
FedNova data-size weighted,client drift from server,1050,0.2307789408415556,0.22474289774894715,0.2371676704287529
FedNova data-size weighted,client drift from server,1200,0.22732292648404837,0.2080102439597249,0.24690707832574843
FedNova data-size weighted,client drift from server,1350,0.20125383116304874,0.1857007071375847,0.21527702387422323
FedNova data-size weighted,client drift from server,1500,0.20467176444828508,0.19952208530157806,0.21101031072437762
