status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_balanced_accuracy_mean,server_balanced_accuracy_margin_of_error,server_accuracy_mean,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,reference,reference_FedLT_FedLT_reference_0,fedlt,FedLT,FedLT,reference_0,0.4706418180171452,0.0,0.6251680559290131,1.2119102549094773,0.0,4350.774,,0.0015,5,,,,,,,,,,,1.0,gd,,,,,,,
ok,reference,reference_FedLT_FedLT_reference_1,fedlt,FedLT,FedLT,reference_1,0.6117443736965377,0.0,0.6746437214304921,0.6078643529947447,0.0,4380.138,,0.0015,5,,,,,,,,,,,1.0,nesterov,,,,0.9,,,
ok,reference,reference_FedLT_FedLT_reference_2,fedlt,FedLT,FedLT,reference_2,0.5584329673993054,0.0,0.6773326162947029,0.9970848936504592,0.0,4357.66,,0.0015,5,,,,,,,,,,,1.0,adam,0.5,0.999,1e-08,,,,
ok,random,random_FedLT_FedLT_gd_random_00,fedlt,FedLT,FedLT,gd_random_00,0.4422081862751904,0.0,0.5600968002151115,3.4836912538515095,0.0,3537.737,,0.0002833406615113547,4,,,,,,,,,,,6.772133544703109,gd,,,,,,,
ok,random,random_FedLT_FedLT_nesterov_random_01,fedlt,FedLT,FedLT,nesterov_random_01,0.5454468217119051,0.0,0.5996235547190105,3.5629834688909248,0.0,3530.625,,0.00021109396914517102,4,,,,,,,,,,,0.02478902650096499,nesterov,,,,0.5,,,
ok,random,random_FedLT_FedLT_nesterov_random_02,fedlt,FedLT,FedLT,nesterov_random_02,0.37406041785662814,0.0,0.5463834364076364,2.836627072979803,0.0,3519.72,,0.00011806209777155669,4,,,,,,,,,,,1.902210562020677,nesterov,,,,0.9,,,
ok,random,random_FedLT_FedLT_nesterov_random_03,fedlt,FedLT,FedLT,nesterov_random_03,0.5731746779432065,0.0,0.6084969077709061,0.9638849784049435,0.0,3569.597,,0.002373492431782045,4,,,,,,,,,,,1.059402359282106,nesterov,,,,0.5,,,
ok,random,random_FedLT_FedLT_nesterov_random_04,fedlt,FedLT,FedLT,nesterov_random_04,0.47234914339223955,0.0,0.5724657165904813,3.8067480895108585,0.0,2671.074,,0.0001312584179624205,3,,,,,,,,,,,1.1097809403425052,nesterov,,,,0.9,,,
ok,random,random_FedLT_FedLT_adam_random_05,fedlt,FedLT,FedLT,adam_random_05,0.6364179285864613,0.0,0.6289325087389083,1.3176651688977403,0.0,2698.051,,0.0007795544614724002,3,,,,,,,,,,,0.015837567625216948,adam,0.5,0.999,1e-08,,,,
ok,random,random_FedLT_FedLT_nesterov_random_06,fedlt,FedLT,FedLT,nesterov_random_06,0.5375277625728371,0.0,0.6289325087389083,2.035324369519096,0.0,1826.501,,0.0012961083707388056,2,,,,,,,,,,,0.5462960371957353,nesterov,,,,0.9,,,
ok,random,random_FedLT_FedLT_nesterov_random_07,fedlt,FedLT,FedLT,nesterov_random_07,0.398900212112007,0.0,0.4823877386394192,6.282893778605435,0.0,1000.311,,0.00015783537679703194,1,,,,,,,,,,,3.56250086839917,nesterov,,,,0.9,,,
ok,grid,grid_FedLT_FedLT_grid_lr_0p00039_e2,fedlt,FedLT,FedLT,grid_lr_0p00039_e2,0.6641021195974451,0.0,0.6302769561710138,1.018083215059862,0.0,1849.739,,0.0003897772307362001,2,,,,,,,,,,,0.015837567625216948,adam,0.5,0.999,1e-08,,,,
