algorithm,metric,x,y_mean,y_min,y_max
FedLT uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedLT uniform,server accuracy,250,0.045094828762450544,0.044617273843634876,0.046049938600081865
FedLT uniform,server accuracy,500,0.044617273843634876,0.044617273843634876,0.044617273843634876
FedLT uniform,server accuracy,750,0.044617273843634876,0.044617273843634876,0.044617273843634876
FedLT uniform,server accuracy,1000,0.044617273843634876,0.044617273843634876,0.044617273843634876
FedLT uniform,server accuracy,1250,0.04564060581252558,0.04482194023741302,0.04707327056897258
FedLT uniform,server accuracy,1500,0.10472097148314913,0.08882521489971347,0.12075317232910356
FedLT uniform,server accuracy,1750,0.20671305771592305,0.19504707327056897,0.21264838313548914
FedLT uniform,server accuracy,2000,0.26313276026743077,0.2582889889480147,0.26668031109291856
FedLT uniform,server accuracy,2250,0.29267294310274256,0.28305362259516986,0.29901760130986493
FedLT uniform,server accuracy,2500,0.3238504570882794,0.30945558739255014,0.33258288988948015
FedLT uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedLT uniform,accuracy,250,0.04345135762041206,0.043252148997134664,0.04363896848137536
FedLT uniform,accuracy,500,0.04396234138354482,0.04360417519443307,0.0445272206303725
FedLT uniform,accuracy,750,0.044332105334970666,0.0437228817028244,0.04478714695047073
FedLT uniform,accuracy,1000,0.04671646882248601,0.045321326238231686,0.04860417519443306
FedLT uniform,accuracy,1250,0.05309523809523809,0.05207736389684813,0.0544842406876791
FedLT uniform,accuracy,1500,0.08185973529813072,0.0743614408514122,0.08725951698731067
FedLT uniform,accuracy,1750,0.15824600900532135,0.14764019647973803,0.16569177241097008
FedLT uniform,accuracy,2000,0.20821258016100427,0.20480352026197296,0.21038067949242742
FedLT uniform,accuracy,2250,0.24465343157320232,0.24203029062627915,0.24694842406876794
FedLT uniform,accuracy,2500,0.26532951289398277,0.26391117478510023,0.2674048301268932
FedLT uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedLT uniform,loss,250,3.5921584717432657,3.587055947780609,3.596077916622162
FedLT uniform,loss,500,3.569596300125122,3.566755063533783,3.571337113380432
FedLT uniform,loss,750,3.566692170302073,3.558298981189728,3.5727581334114076
FedLT uniform,loss,1000,3.5465539161364235,3.5419290614128114,3.553451476097107
FedLT uniform,loss,1250,3.5158654769261677,3.509547438621521,3.525339136123657
FedLT uniform,loss,1500,3.420054264068604,3.3991764259338377,3.437468135356903
FedLT uniform,loss,1750,3.0649223772684735,3.026733717918396,3.103479573726654
FedLT uniform,loss,2000,2.7327280720074967,2.701551899909973,2.77157178401947
FedLT uniform,loss,2250,2.496248249610265,2.485653530359268,2.507650021314621
FedLT uniform,loss,2500,2.350893812179565,2.328862055540085,2.3622225701808928
FedLT uniform,client drift from server,0,0.0,0.0,0.0
FedLT uniform,client drift from server,250,2.408598577181498,2.4005676698684693,2.4226224184036256
FedLT uniform,client drift from server,500,2.403594100475311,2.3922203183174133,2.4095818734169008
FedLT uniform,client drift from server,750,2.441760955651601,2.434823739528656,2.4484137964248656
FedLT uniform,client drift from server,1000,2.4728370292981463,2.4652819228172302,2.4767780566215514
FedLT uniform,client drift from server,1250,2.4946320128440855,2.4908695673942565,2.498958547115326
FedLT uniform,client drift from server,1500,2.4914397994677224,2.489172649383545,2.4952299857139586
FedLT uniform,client drift from server,1750,2.4663706302642825,2.4569159865379335,2.474951865673065
FedLT uniform,client drift from server,2000,2.4422022143999738,2.43373642206192,2.447878053188324
FedLT uniform,client drift from server,2250,2.4296097922325135,2.419940702915192,2.448043978214264
FedLT uniform,client drift from server,2500,2.426010844707489,2.4132120490074156,2.4443319702148436
FedLT data-size weighted,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedLT data-size weighted,server accuracy,250,0.044412607449856735,0.04257060990585346,0.046049938600081865
FedLT data-size weighted,server accuracy,500,0.04250238777459408,0.042365943512075316,0.04257060990585346
FedLT data-size weighted,server accuracy,750,0.04154727793696275,0.039909946786737614,0.04257060990585346
FedLT data-size weighted,server accuracy,1000,0.04270705416837222,0.042365943512075316,0.04297994269340974
FedLT data-size weighted,server accuracy,1250,0.05641970255150771,0.04502660663119116,0.06467458043389275
FedLT data-size weighted,server accuracy,1500,0.18228953472506482,0.1641424478100696,0.1977077363896848
FedLT data-size weighted,server accuracy,1750,0.26442898076135896,0.2419156774457634,0.28796561604584525
FedLT data-size weighted,server accuracy,2000,0.3193477964251603,0.29615227179697096,0.356938190749079
FedLT data-size weighted,server accuracy,2250,0.35066175467321603,0.31109291854277527,0.41608677855096193
FedLT data-size weighted,server accuracy,2500,0.3874334834220221,0.3383135489152681,0.450880065493246
FedLT data-size weighted,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedLT data-size weighted,accuracy,250,0.04310342475098922,0.04292263610315187,0.043434302087597215
FedLT data-size weighted,accuracy,500,0.04395142584254332,0.04312116250511666,0.04486492018010643
FedLT data-size weighted,accuracy,750,0.044394869695729304,0.04364715513712649,0.04534179287760951
FedLT data-size weighted,accuracy,1000,0.04850593532541957,0.04762177650429799,0.05012484650020468
FedLT data-size weighted,accuracy,1250,0.06625938054304815,0.058123209169054446,0.07167417110110519
FedLT data-size weighted,accuracy,1500,0.13765725201255288,0.12103561195251737,0.14628530495292674
FedLT data-size weighted,accuracy,1750,0.2012539227725474,0.191320098239869,0.2139009414654114
FedLT data-size weighted,accuracy,2000,0.25058739255014323,0.22937986082685224,0.2838784281620958
FedLT data-size weighted,accuracy,2250,0.2867021421749215,0.2543491608677855,0.34624641833810893
FedLT data-size weighted,accuracy,2500,0.32664210669941324,0.2840708145722472,0.38241915677445754
FedLT data-size weighted,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedLT data-size weighted,loss,250,3.595317869186401,3.5858555603027344,3.6038731813430784
FedLT data-size weighted,loss,500,3.578141822020213,3.5721886014938353,3.5845577192306517
FedLT data-size weighted,loss,750,3.563845853805542,3.5548037314414977,3.5689600849151613
FedLT data-size weighted,loss,1000,3.541241377989451,3.5372833156585695,3.5455384278297424
