algorithm,metric,x,y_mean,y_min,y_max
FedLT uniform,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedLT uniform,server accuracy,150,0.11049426934097421,0.10064469914040114,0.12822349570200572
FedLT uniform,server accuracy,300,0.5232211079274117,0.5171919770773639,0.5284742120343839
FedLT uniform,server accuracy,450,0.6592645654250239,0.6547277936962751,0.666189111747851
FedLT uniform,server accuracy,600,0.7397922636103152,0.7380014326647565,0.7421203438395415
FedLT uniform,server accuracy,750,0.7807425978987584,0.7777578796561605,0.7834885386819485
FedLT uniform,server accuracy,900,0.8085004775549188,0.8073065902578797,0.8090974212034384
FedLT uniform,server accuracy,1050,0.8227674307545367,0.8221704871060171,0.8234240687679083
FedLT uniform,server accuracy,1200,0.8308261700095511,0.8296919770773639,0.8314828080229226
FedLT uniform,server accuracy,1350,0.8385864374403056,0.8373925501432665,0.8400787965616046
FedLT uniform,server accuracy,1500,0.8446155682903534,0.8398997134670487,0.8486747851002865
FedLT uniform,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedLT uniform,accuracy,150,0.07437917860553962,0.07146131805157592,0.07598853868194842
FedLT uniform,accuracy,300,0.43003581661891116,0.41787786532951293,0.4403510028653295
FedLT uniform,accuracy,450,0.5864708691499523,0.5814738538681948,0.5900017908309456
FedLT uniform,accuracy,600,0.6697683858643743,0.6674462750716331,0.6718767908309453
FedLT uniform,accuracy,750,0.7131303724928366,0.7121328796561606,0.7141493553008594
FedLT uniform,accuracy,900,0.7386789637058261,0.7355300859598851,0.7416708452722064
FedLT uniform,accuracy,1050,0.7585297277936963,0.7575841690544414,0.7602363896848138
FedLT uniform,accuracy,1200,0.7684163085004775,0.7657217048710601,0.7717102435530084
FedLT uniform,accuracy,1350,0.7818099331423115,0.7797636103151864,0.783243194842407
FedLT uniform,accuracy,1500,0.7860070439350526,0.7849176217765043,0.7875035816618912
FedLT uniform,client drift from server,0,0.0,0.0,0.0
FedLT uniform,client drift from server,150,2.3139024138450623,2.3022111892700194,2.3213063788414003
FedLT uniform,client drift from server,300,2.3443080615997314,2.3413920617103576,2.3478351926803587
FedLT uniform,client drift from server,450,2.4010162711143495,2.3957938528060914,2.4044767355918886
FedLT uniform,client drift from server,600,2.4318390401204426,2.4268182826042177,2.436852195262909
FedLT uniform,client drift from server,750,2.444905996322632,2.438238971233368,2.4486728525161743
FedLT uniform,client drift from server,900,2.4552626196543375,2.4507545256614685,2.457860834598541
FedLT uniform,client drift from server,1050,2.458762626647949,2.453845245838165,2.4631321907043455
FedLT uniform,client drift from server,1200,2.4603855593999224,2.454463903903961,2.46381671667099
FedLT uniform,client drift from server,1350,2.4624687139193218,2.4584513401985166,2.4664926028251646
FedLT uniform,client drift from server,1500,2.4654326907793678,2.4613808298110964,2.4675886487960814
