status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_balanced_accuracy_mean,server_balanced_accuracy_margin_of_error,server_accuracy_mean,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,reference,reference_FedDyn_FedDyn_reference_0,feddyn,FedDyn,FedDyn,reference_0,0.45216251784745676,0.0,0.3215918257596128,2.117015890152898,0.0,1845.932,,0.02760842017693185,2,,,,,,,,,,,,,,,,,1.0,,
ok,random,random_FedDyn_FedDyn_random_00,feddyn,FedDyn,FedDyn,random_00,0.34320486439326947,0.0,0.21107824684054854,5.70663329662937,0.0,1004.654,,0.006471621989857448,1,,,,,,,,,,,,,,,,,0.7711703837836043,,
ok,random,random_FedDyn_FedDyn_random_01,feddyn,FedDyn,FedDyn,random_01,0.3991294942285962,0.0,0.3213229362731917,4.7427145936660615,0.0,1840.158,,0.004199812982497644,2,,,,,,,,,,,,,,,,,0.021109396914517093,,
ok,random,random_FedDyn_FedDyn_random_02,feddyn,FedDyn,FedDyn,random_02,0.5692331909243202,0.0,0.5001344447432106,1.8890486817296137,0.0,2699.315,,0.00022630709130805275,3,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,random,random_FedDyn_FedDyn_random_03,feddyn,FedDyn,FedDyn,random_03,0.5523764354696524,0.0,0.4934122075826835,1.7520974385507058,0.0,2694.53,,0.016013056680630116,3,,,,,,,,,,,,,,,,,0.33075447277711245,,
ok,random,random_FedDyn_FedDyn_random_04,feddyn,FedDyn,FedDyn,random_04,0.42255274537538107,0.0,0.30949179887066414,3.9106272827065265,0.0,1846.949,,0.008554469418165058,2,,,,,,,,,,,,,,,,,0.22389305580385715,,
ok,random,random_FedDyn_FedDyn_random_05,feddyn,FedDyn,FedDyn,random_05,0.5152083757966508,0.0,0.4468943264318365,2.251223634301878,0.0,3532.109,,0.0017440166725506614,4,,,,,,,,,,,,,,,,,0.013125841796242032,,
ok,random,random_FedDyn_FedDyn_random_06,feddyn,FedDyn,FedDyn,random_06,0.434629517252363,0.0,0.3465985479967733,3.427373117439607,0.0,2686.62,,0.03418414878553274,3,,,,,,,,,,,,,,,,,0.11377086421969286,,
ok,random,random_FedDyn_FedDyn_random_07,feddyn,FedDyn,FedDyn,random_07,0.5089752703702923,0.0,0.4342565205700457,2.1779667490375387,0.0,3532.371,,0.0015978404963054485,4,,,,,,,,,,,,,,,,,0.013587065056655136,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000113_e2,feddyn,FedDyn,FedDyn,grid_lr_0p000113_e2,0.5269821237582231,0.0,0.46652325894057545,2.1014444651915594,0.0,1834.525,,0.00011315354565402638,2,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000113_e3,feddyn,FedDyn,FedDyn,grid_lr_0p000113_e3,0.5649528495122726,0.0,0.47916106480236625,1.5246529026879199,0.0,2760.502,,0.00011315354565402638,3,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000113_e4,feddyn,FedDyn,FedDyn,grid_lr_0p000113_e4,0.5646022453956285,0.0,0.47485883301962895,1.3944486394153788,0.0,3519.668,,0.00011315354565402638,4,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000226_e2,feddyn,FedDyn,FedDyn,grid_lr_0p000226_e2,0.5007064635181183,0.0,0.3643452541005647,2.5105249283618463,0.0,1854.268,,0.00022630709130805275,2,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000226_e3,feddyn,FedDyn,FedDyn,grid_lr_0p000226_e3,0.5537946529347216,0.0,0.4388276418392041,1.7653091721906033,0.0,2684.171,,0.00022630709130805275,3,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000226_e4,feddyn,FedDyn,FedDyn,grid_lr_0p000226_e4,0.5519510675269012,0.0,0.48642108093573544,1.6216452634633203,0.0,3545.24,,0.00022630709130805275,4,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000453_e2,feddyn,FedDyn,FedDyn,grid_lr_0p000453_e2,0.49928672283899245,0.0,0.4202742672761495,2.66773807425468,0.0,1849.7,,0.0004526141826161055,2,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000453_e3,feddyn,FedDyn,FedDyn,grid_lr_0p000453_e3,0.5314695467071859,0.0,0.44178542618983596,2.089318602052699,0.0,2705.88,,0.0004526141826161055,3,,,,,,,,,,,,,,,,,0.011806209777155664,,
ok,grid,grid_FedDyn_FedDyn_grid_lr_0p000453_e4,feddyn,FedDyn,FedDyn,grid_lr_0p000453_e4,0.5758502747283663,0.0,0.4807744017208927,1.7049006246839333,0.0,3539.565,,0.0004526141826161055,4,,,,,,,,,,,,,,,,,0.011806209777155664,,
