status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_accuracy_mean,server_accuracy_margin_of_error,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,random,random_FedAvg_FedAvg_random_00,fedavg,FedAvg,FedAvg,random_00,0.24821063394683027,0.0,3.3288887429237364,0.0,38.429,,0.02197875882622001,1,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_01,fedavg,FedAvg,FedAvg,random_01,0.8075153374233128,0.0,0.44132352616637943,0.0,71.716,,0.07711703837836043,2,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_02,fedavg,FedAvg,FedAvg,random_02,0.43660531697341515,0.0,1.9098551201820373,0.0,72.143,,0.015953332630858786,2,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_03,fedavg,FedAvg,FedAvg,random_03,0.05061349693251534,0.0,3.639397084712982,0.0,50.186,,0.0018316380118979334,1,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_04,fedavg,FedAvg,FedAvg,random_04,0.23159509202453987,0.0,3.266574733257294,0.0,100.184,,0.009984255629655974,2,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_05,fedavg,FedAvg,FedAvg,random_05,0.5153374233128835,0.0,1.9325979655981065,0.0,64.948,,0.04300976356176369,1,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_06,fedavg,FedAvg,FedAvg,random_06,0.7832310838445807,0.0,0.44289522517472507,0.0,176.54,,0.03307544727771124,3,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_07,fedavg,FedAvg,FedAvg,random_07,0.8139059304703476,0.0,0.16165742410346864,0.0,508.328,,0.02373492431782043,8,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_08,fedavg,FedAvg,FedAvg,random_08,0.2359406952965235,0.0,3.301949317455292,0.0,81.387,,0.02238930558038571,1,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_09,fedavg,FedAvg,FedAvg,random_09,0.09892638036809816,0.0,3.6221819019317625,0.0,220.599,,0.001312584179624203,3,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_10,fedavg,FedAvg,FedAvg,random_10,0.8220858895705522,0.0,0.25793470976874233,0.0,219.757,,0.07544379263057296,3,,,,,,,,,,,,,,,,,,,
ok,random,random_FedAvg_FedAvg_random_11,fedavg,FedAvg,FedAvg,random_11,0.7597137014314929,0.0,0.3392017692327499,0.0,567.662,,0.011377086421969284,8,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p0377_e2,fedavg,FedAvg,FedAvg,grid_lr_0p0377_e2,0.7428425357873211,0.0,0.6617380759865046,0.0,170.852,,0.03772189631528648,2,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p0377_e3,fedavg,FedAvg,FedAvg,grid_lr_0p0377_e3,0.7914110429447853,0.0,0.39566663041710853,0.0,280.788,,0.03772189631528648,3,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p0377_e4,fedavg,FedAvg,FedAvg,grid_lr_0p0377_e4,0.8087934560327198,0.0,0.26700695799663665,0.0,456.694,,0.03772189631528648,4,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p0754_e2,fedavg,FedAvg,FedAvg,grid_lr_0p0754_e2,0.8077709611451943,0.0,0.4469883408769965,0.0,238.87,,0.07544379263057296,2,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p0754_e3,fedavg,FedAvg,FedAvg,grid_lr_0p0754_e3,0.8231083844580777,0.0,0.25876978766173125,0.0,345.358,,0.07544379263057296,3,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p0754_e4,fedavg,FedAvg,FedAvg,grid_lr_0p0754_e4,0.8279652351738241,0.0,0.16833210048265757,0.0,457.571,,0.07544379263057296,4,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p1_e2,fedavg,FedAvg,FedAvg,grid_lr_0p1_e2,0.8197852760736196,0.0,0.41771350041031835,0.0,237.218,,0.1,2,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p1_e3,fedavg,FedAvg,FedAvg,grid_lr_0p1_e3,0.8266871165644172,0.0,0.22195557187311352,0.0,354.035,,0.1,3,,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedAvg_FedAvg_grid_lr_0p1_e4,fedavg,FedAvg,FedAvg,grid_lr_0p1_e4,0.8320552147239264,0.0,0.14709626839496195,0.0,516.316,,0.1,4,,,,,,,,,,,,,,,,,,,
