algorithm,metric,x,y_mean,y_min,y_max
FedProx uniform,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedProx uniform,server accuracy,150,0.6715019102196752,0.6654727793696275,0.6812320916905444
FedProx uniform,server accuracy,300,0.8162607449856734,0.8108882521489972,0.8248567335243553
FedProx uniform,server accuracy,450,0.8453915950334289,0.8398997134670487,0.852256446991404
FedProx uniform,server accuracy,600,0.8665234001910219,0.8653295128939829,0.8683739255014327
FedProx uniform,server accuracy,750,0.8680754536771729,0.8621060171919771,0.8712392550143266
FedProx uniform,server accuracy,900,0.866583094555874,0.855121776504298,0.8744627507163324
FedProx uniform,server accuracy,1050,0.8784025787965617,0.8739255014326648,0.8828796561604585
FedProx uniform,server accuracy,1200,0.8837153772683859,0.8814469914040115,0.8875358166189111
FedProx uniform,server accuracy,1350,0.8801934097421203,0.872134670487106,0.8843123209169055
FedProx uniform,server accuracy,1500,0.8805515759312321,0.8758954154727794,0.8834169054441261
FedProx uniform,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedProx uniform,accuracy,150,0.5389386341929322,0.5292782951289398,0.5475304441260745
FedProx uniform,accuracy,300,0.7390962273161413,0.733080229226361,0.742820558739255
FedProx uniform,accuracy,450,0.7861401623686723,0.7855103868194843,0.7871239255014327
FedProx uniform,accuracy,600,0.8110768863419294,0.8099212034383957,0.8124409025787965
FedProx uniform,accuracy,750,0.8255014326647565,0.8231912607449857,0.826737106017192
FedProx uniform,accuracy,900,0.8342896370582618,0.8327525071633236,0.8360780802292266
FedProx uniform,accuracy,1050,0.8431297755491882,0.8418553008595989,0.8451844555873926
FedProx uniform,accuracy,1200,0.8470767669531996,0.8455193409742121,0.8492962034383954
FedProx uniform,accuracy,1350,0.8524003104106971,0.8501987822349569,0.8535780802292264
FedProx uniform,accuracy,1500,0.8571346704871061,0.8555229226361033,0.8584348137535817
FedProx uniform,client drift from server,0,0.0,0.0,0.0
FedProx uniform,client drift from server,150,0.6892483367522558,0.6864699846506119,0.693851637840271
FedProx uniform,client drift from server,300,0.5390840835372607,0.5280041334033012,0.5510165143013
FedProx uniform,client drift from server,450,0.49884178573886556,0.4928626027703285,0.5065232117474079
FedProx uniform,client drift from server,600,0.46228050524989767,0.4603609950840473,0.46371883288025856
FedProx uniform,client drift from server,750,0.44094230199853585,0.4360591876506805,0.4469062651693821
FedProx uniform,client drift from server,900,0.4194376433889071,0.4127664931118488,0.43219879373908043
FedProx uniform,client drift from server,1050,0.40041306932767234,0.3871975165605545,0.4125872154533863
FedProx uniform,client drift from server,1200,0.38804156325757505,0.3843902322649956,0.39449396714568136
FedProx uniform,client drift from server,1350,0.36608949447671574,0.35511418893933294,0.37904607713222505
FedProx uniform,client drift from server,1500,0.3401756322135528,0.3309360024333,0.352447412610054
FedProx data-size weighted,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedProx data-size weighted,server accuracy,150,0.649176217765043,0.6332378223495702,0.6599212034383954
FedProx data-size weighted,server accuracy,300,0.8206184336198663,0.8198424068767909,0.8221704871060171
FedProx data-size weighted,server accuracy,450,0.8572707736389685,0.8549426934097422,0.8603151862464183
FedProx data-size weighted,server accuracy,600,0.873567335243553,0.872134670487106,0.8748209169054442
FedProx data-size weighted,server accuracy,750,0.8782234957020059,0.8741045845272206,0.8814469914040115
FedProx data-size weighted,server accuracy,900,0.8841929321872016,0.8830587392550143,0.8857449856733525
FedProx data-size weighted,server accuracy,1050,0.8860434574976122,0.8850286532951289,0.8871776504297995
FedProx data-size weighted,server accuracy,1200,0.8844914040114613,0.8751790830945558,0.8900429799426934
FedProx data-size weighted,server accuracy,1350,0.8864613180515759,0.8825214899713467,0.8911174785100286
FedProx data-size weighted,server accuracy,1500,0.8889684813753581,0.8861031518624641,0.8914756446991404
FedProx data-size weighted,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedProx data-size weighted,accuracy,150,0.5073113658070678,0.5027381805157592,0.5144770773638968
FedProx data-size weighted,accuracy,300,0.7449671680993314,0.741246418338109,0.7482951289398281
FedProx data-size weighted,accuracy,450,0.7944764804202483,0.791035100286533,0.7968821633237821
FedProx data-size weighted,accuracy,600,0.8163353629417381,0.812487464183381,0.819192335243553
FedProx data-size weighted,accuracy,750,0.8285924068767908,0.8266493553008596,0.8299910458452722
FedProx data-size weighted,accuracy,900,0.8375107449856735,0.8343803724928367,0.8400644699140402
FedProx data-size weighted,accuracy,1050,0.8446209407831899,0.8431715616045846,0.8458452722063035
FedProx data-size weighted,accuracy,1200,0.8474958213944604,0.8461371776504301,0.8486676217765043
FedProx data-size weighted,accuracy,1350,0.8505342645654249,0.8479065186246417,0.8518964899713468
FedProx data-size weighted,accuracy,1500,0.8555503820439352,0.8538592406876792,0.857183022922636
FedProx data-size weighted,client drift from server,0,0.0,0.0,0.0
FedProx data-size weighted,client drift from server,150,0.740631135602792,0.7248490664362908,0.7580375590920448
FedProx data-size weighted,client drift from server,300,0.5568133992950122,0.5480229994654655,0.5737343853712082
FedProx data-size weighted,client drift from server,450,0.5085885665317377,0.5057737848162651,0.5108379766345024
FedProx data-size weighted,client drift from server,600,0.48789685383439063,0.4730291748046875,0.5064947456121445
FedProx data-size weighted,client drift from server,750,0.4735156492392221,0.4719517180323601,0.47603083252906797
FedProx data-size weighted,client drift from server,900,0.45519069577256843,0.4425983455777168,0.4684498105943203
FedProx data-size weighted,client drift from server,1050,0.436459500292937,0.4293205851316452,0.4407461054623127
FedProx data-size weighted,client drift from server,1200,0.4309500804046789,0.4188595078885555,0.4374785955250263
FedProx data-size weighted,client drift from server,1350,0.4280801165600618,0.39975192323327063,0.4719782158732414
FedProx data-size weighted,client drift from server,1500,0.38834949930508933,0.3767200334370136,0.3977904689311981
