status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_accuracy_mean,server_accuracy_margin_of_error,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p005_e3_server_0p5,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p005_e3_server_0p5,0.09449556918882072,0.024637302794770305,3.634095622698466,0.004201130522794028,504.689,,0.005,3,,0.5,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p005_e3_server_1,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p005_e3_server_1,0.25068166325835034,0.0015980596828670257,3.2240234080950416,0.06049618902536258,501.331,,0.005,3,,1.0,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p005_e5_server_0p5,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p005_e5_server_0p5,0.16726312201772328,0.021926820659889323,3.5629600938161214,0.004192277457416349,812.339,,0.005,5,,0.5,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p005_e5_server_1,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p005_e5_server_1,0.5455862304021813,0.01462349847849076,1.72185538371404,0.05171325630085177,806.963,,0.005,5,,1.0,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p01_e3_server_0p5,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p01_e3_server_0p5,0.20552147239263804,0.01705078798034193,3.4502666743596393,0.04263483667151924,495.248,,0.01,3,,0.5,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p01_e3_server_1,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p01_e3_server_1,0.614519427402863,0.022549367524411945,1.4833299626906715,0.07158466961827026,492.425,,0.01,3,,1.0,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p01_e5_server_0p5,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p01_e5_server_0p5,0.5167007498295842,0.0037207869799315008,1.855824698805809,0.014713926273071554,807.368,,0.01,5,,0.5,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p01_e5_server_1,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p01_e5_server_1,0.7593728698023177,0.003258590147597662,0.7969329709311325,0.006563168145600318,804.815,,0.01,5,,1.0,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p02_e3_server_0p5,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p02_e3_server_0p5,0.050613496932515344,0.0,nan,nan,491.304,,0.02,3,,0.5,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p02_e3_server_1,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p02_e3_server_1,0.7807600545330606,0.0019399708760720058,0.7408723881344,0.014288405065498111,492.665,,0.02,3,,1.0,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p02_e5_server_0p5,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p02_e5_server_0p5,0.7561349693251533,0.005425481061625548,0.8340698407590389,0.024631747487258604,806.26,,0.02,5,,0.5,,,,,,,,,,,,,,,,,
ok,stability_grid,stability_grid_SCAFFOLD_Scaffold_stability_grid_lr_0p02_e5_server_1,scaffold,SCAFFOLD,Scaffold,stability_grid_lr_0p02_e5_server_1,0.8144171779141104,0.002289541384210003,0.48084421489387746,0.01412070799617976,805.07,,0.02,5,,1.0,,,,,,,,,,,,,,,,,
