status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_balanced_accuracy_mean,server_balanced_accuracy_margin_of_error,server_accuracy_mean,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,reference,reference_FedProx_FedProx_reference_0,fedprox,FedProx,FedProx,reference_0,0.626988514103511,0.0,0.6058080129066954,1.8831395254836565,0.0,823.077,,0.01,1,0.001,,,,,,,,,,,,,,,,,,
ok,reference,reference_FedProx_FedProx_reference_1,fedprox,FedProx,FedProx,reference_1,0.6637398050991922,0.0,0.6550147889217531,0.6662637460572697,0.0,1552.292,,0.01,2,0.001,,,,,,,,,,,,,,,,,,
ok,reference,reference_FedProx_FedProx_reference_2,fedprox,FedProx,FedProx,reference_2,0.6874726181989875,0.0,0.7114815810701801,0.23051200539758063,0.0,2980.35,,0.01,4,0.001,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_00,fedprox,FedProx,FedProx,random_00,0.6082695245664116,0.0,0.6176391503092229,1.664025875988795,0.0,863.585,,0.006471621989857448,1,0.06772133544703111,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_01,fedprox,FedProx,FedProx,random_01,0.6343072118640408,0.0,0.6469481043291208,1.2387706384945945,0.0,1563.028,,0.004199812982497644,2,0.00030669997377376785,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_02,fedprox,FedProx,FedProx,random_02,0.4957777024732657,0.0,0.5461145469212154,4.843812214472947,0.0,2281.432,,0.00022630709130805275,3,0.000128282006276176,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_03,fedprox,FedProx,FedProx,random_03,0.7049075689881522,0.0,0.7120193600430224,0.28958423538784756,0.0,2306.854,,0.016013056680630116,3,0.01902210562020678,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_04,fedprox,FedProx,FedProx,random_04,0.6513797269661235,0.0,0.6437214304920678,0.7424243185249564,0.0,1591.257,,0.008554469418165058,2,0.010594023592821064,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_05,fedprox,FedProx,FedProx,random_05,0.6350302240931627,0.0,0.651250336111858,1.1969175966858625,0.0,3018.376,,0.0017440166725506614,4,0.00015038023120393253,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_06,fedprox,FedProx,FedProx,random_06,0.6919801586481339,0.0,0.6996504436676526,0.3813438253001507,0.0,2304.439,,0.03418414878553274,3,0.0038374840693655176,,,,,,,,,,,,,,,,,,
ok,random,random_FedProx_FedProx_random_07,fedprox,FedProx,FedProx,random_07,0.6191357442589769,0.0,0.6528636730303845,1.2781454796258156,0.0,3023.366,,0.0015978404963054485,4,0.00015837567625216943,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e2_mu_0p00951,fedprox,FedProx,FedProx,grid_lr_0p00801_e2_mu_0p00951,0.6653823977435624,0.0,0.6421080935735413,0.7855772048178485,0.0,1583.453,,0.008006528340315058,2,0.00951105281010339,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e2_mu_0p019,fedprox,FedProx,FedProx,grid_lr_0p00801_e2_mu_0p019,0.6639542429156415,0.0,0.611454692121538,0.8631676762609083,0.0,1566.827,,0.008006528340315058,2,0.01902210562020678,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e2_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p00801_e2_mu_0p038,0.6706764341173121,0.0,0.644528098951331,0.8111306994164352,0.0,1577.695,,0.008006528340315058,2,0.03804421124041356,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e3_mu_0p00951,fedprox,FedProx,FedProx,grid_lr_0p00801_e3_mu_0p00951,0.6883566209628227,0.0,0.6485614412476473,0.4713453517226111,0.0,2285.438,,0.008006528340315058,3,0.00951105281010339,,,,,,,,,,,,,,,,,,
ok,grid,grid_FedProx_FedProx_grid_lr_0p00801_e3_mu_0p038,fedprox,FedProx,FedProx,grid_lr_0p00801_e3_mu_0p038,0.6762454726204654,0.0,0.6660392578650175,0.9104603626372666,0.0,2288.537,,0.008006528340315058,3,0.03804421124041356,,,,,,,,,,,,,,,,,,
