algorithm,metric,x,y_mean,y_min,y_max
FedAdam uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedAdam uniform,server accuracy,150,0.6151589575658344,0.6023331968890708,0.622799836266885
FedAdam uniform,server accuracy,300,0.7893982808022922,0.7855096193205076,0.7922636103151862
FedAdam uniform,server accuracy,450,0.811911584117888,0.8098649201801065,0.8131395824805567
FedAdam uniform,server accuracy,600,0.8113658070678129,0.7975849365534179,0.8250102333196889
FedAdam uniform,server accuracy,750,0.8308091144767363,0.829512893982808,0.8327875562832583
FedAdam uniform,server accuracy,900,0.821258016100423,0.8155955792058944,0.8319688907081457
FedAdam uniform,server accuracy,1050,0.8293764497202893,0.8182562423250103,0.8350388866148178
FedAdam uniform,server accuracy,1200,0.8252831218447264,0.8205075726565698,0.828080229226361
FedAdam uniform,server accuracy,1350,0.8305362259516986,0.829512893982808,0.8321735571019239
FedAdam uniform,server accuracy,1500,0.8286260062764361,0.8188702415063447,0.8350388866148178
FedAdam uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedAdam uniform,accuracy,150,0.5229417382999045,0.5143143675808433,0.5286266884977486
FedAdam uniform,accuracy,300,0.7213774048301268,0.7162279983626689,0.7243696275071632
FedAdam uniform,accuracy,450,0.7589439214081048,0.7557593123209169,0.7622881702824397
FedAdam uniform,accuracy,600,0.7756999590667214,0.7750654932460093,0.7763692181743757
FedAdam uniform,accuracy,750,0.7844603629417383,0.7833319688907081,0.7857634056487924
FedAdam uniform,accuracy,900,0.7904400327466229,0.7878039295947603,0.7923905034793286
FedAdam uniform,accuracy,1050,0.7941997544003274,0.7916782644289807,0.7964142447810069
FedAdam uniform,accuracy,1200,0.7965513712648381,0.7944801473598033,0.7992079410560784
FedAdam uniform,accuracy,1350,0.8005805703370173,0.7982787556283257,0.8028223495702007
FedAdam uniform,accuracy,1500,0.8020412061672807,0.8014654113794515,0.8023372902169464
FedAdam uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedAdam uniform,loss,150,0.9100081344445546,0.8933993488550186,0.9367449536919594
FedAdam uniform,loss,300,0.3022449470187227,0.29940243024379015,0.30712249502539635
FedAdam uniform,loss,450,0.1912915089291831,0.18772841511294247,0.19501528637483717
FedAdam uniform,loss,600,0.1453169129882008,0.1364975587185472,0.16160728868097066
FedAdam uniform,loss,750,0.10988966035346191,0.10738149984739721,0.11290908555500209
FedAdam uniform,loss,900,0.0903433570638299,0.08905997085385024,0.09208023305051029
FedAdam uniform,loss,1050,0.07467473775458833,0.07407745417673141,0.07527374295983463
FedAdam uniform,loss,1200,0.06565238981274889,0.06470728537999093,0.06749905411386863
FedAdam uniform,loss,1350,0.05671379948733374,0.05366223362507298,0.05985714330337941
FedAdam uniform,loss,1500,0.04775057083150993,0.047056417437270286,0.04848656456684694
FedAdam uniform,client drift from server,0,0.0,0.0,0.0
FedAdam uniform,client drift from server,150,0.5037491678694884,0.4917439517378807,0.5142877060174942
FedAdam uniform,client drift from server,300,0.2811013100047906,0.2759228205680847,0.28483296304941175
FedAdam uniform,client drift from server,450,0.23714926825215418,0.2307869165018201,0.24457136996090412
FedAdam uniform,client drift from server,600,0.21776445063451924,0.21308277748525142,0.22708050668239593
FedAdam uniform,client drift from server,750,0.20006287669142087,0.19775277584791184,0.20265493638813495
FedAdam uniform,client drift from server,900,0.1911021211122473,0.18750306893140078,0.19768958337605
FedAdam uniform,client drift from server,1050,0.18293710521111883,0.17588460311293602,0.1913818547129631
FedAdam uniform,client drift from server,1200,0.17346375070512296,0.16905581817030907,0.17567437328398228
FedAdam uniform,client drift from server,1350,0.16840999071796733,0.16369006987661122,0.1771653638407588
FedAdam uniform,client drift from server,1500,0.16506862544765075,0.15867178302258253,0.17116111025214195
FedAdam data-size weighted,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedAdam data-size weighted,server accuracy,150,0.6169327329785782,0.6109291854277528,0.6248465002046664
FedAdam data-size weighted,server accuracy,300,0.7862600627643608,0.7814162914449447,0.7887842816209578
FedAdam data-size weighted,server accuracy,450,0.8110929185427752,0.8076135898485469,0.8158002455996726
FedAdam data-size weighted,server accuracy,600,0.8147086914995224,0.7955382726156365,0.8276708964388048
FedAdam data-size weighted,server accuracy,750,0.8276026743075454,0.8262382316823578,0.8301268931641425
FedAdam data-size weighted,server accuracy,900,0.8310820030017738,0.828080229226361,0.8362668849774867
FedAdam data-size weighted,server accuracy,1050,0.8265111202073953,0.8223495702005731,0.8305362259516987
FedAdam data-size weighted,server accuracy,1200,0.8302633374266613,0.8256242325010233,0.8334015554645927
FedAdam data-size weighted,server accuracy,1350,0.8250102333196888,0.8215309046254605,0.8293082275890299
FedAdam data-size weighted,server accuracy,1500,0.829512893982808,0.8278755628325829,0.8325828898894801
FedAdam data-size weighted,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedAdam data-size weighted,accuracy,150,0.5223420657661345,0.5178714695047073,0.528436348751535
FedAdam data-size weighted,accuracy,300,0.7263583026333742,0.7232316823577568,0.7284977486696684
FedAdam data-size weighted,accuracy,450,0.7615431846090872,0.7586103151862464,0.7644003274662302
FedAdam data-size weighted,accuracy,600,0.7757067812798472,0.7743184609087188,0.777396643471142
FedAdam data-size weighted,accuracy,750,0.7837733660799563,0.782891936144085,0.7846766270978304
FedAdam data-size weighted,accuracy,900,0.7879485605130304,0.786142038477282,0.7896316004911994
FedAdam data-size weighted,accuracy,1050,0.7927943784963842,0.7926033565288582,0.7929615227179697
FedAdam data-size weighted,accuracy,1200,0.7945203984172465,0.7922083503888662,0.796432664756447
FedAdam data-size weighted,accuracy,1350,0.7980392959476053,0.7975255832992222,0.7989582480556692
FedAdam data-size weighted,accuracy,1500,0.799755082548779,0.7967765042979944,0.8016537044617275
FedAdam data-size weighted,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedAdam data-size weighted,loss,150,0.9223440000414849,0.8989093267917633,0.9457397976517677
