algorithm,metric,x,y_mean,y_min,y_max
SCAFFOLD uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
SCAFFOLD uniform,server accuracy,150,0.0498021558193478,0.04543593941874744,0.0575112566516578
SCAFFOLD uniform,server accuracy,300,0.32507845545094827,0.3127302496930004,0.3354482194023741
SCAFFOLD uniform,server accuracy,450,0.5694501296220493,0.5646745804338927,0.5740892345476872
SCAFFOLD uniform,server accuracy,600,0.690203301951153,0.6884977486696684,0.6921817437576749
SCAFFOLD uniform,server accuracy,750,0.74669122663392,0.7449856733524355,0.748669668440442
SCAFFOLD uniform,server accuracy,900,0.7717969709373721,0.7711829717560377,0.7722063037249284
SCAFFOLD uniform,server accuracy,1050,0.7876245053895484,0.7857142857142857,0.7893982808022922
SCAFFOLD uniform,server accuracy,1200,0.7992904898349025,0.7941056078591895,0.8029062627916496
SCAFFOLD uniform,server accuracy,1350,0.8064538136171375,0.8057715923045436,0.8074089234547688
SCAFFOLD uniform,server accuracy,1500,0.8119798062491473,0.8104789193614409,0.8137535816618912
SCAFFOLD uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
SCAFFOLD uniform,accuracy,150,0.0598130713603493,0.059242734343020874,0.06093941874744168
SCAFFOLD uniform,accuracy,300,0.25825419566107244,0.25354686860417525,0.2668808841588211
SCAFFOLD uniform,accuracy,450,0.5389316414244781,0.5363978714695047,0.5419811706917724
SCAFFOLD uniform,accuracy,600,0.6676749897666804,0.6675992632009824,0.6677302496930002
SCAFFOLD uniform,accuracy,750,0.7296718515486423,0.7281927957429388,0.7311686451084731
SCAFFOLD uniform,accuracy,900,0.7579199072179015,0.7568194842406878,0.7591506344658205
SCAFFOLD uniform,accuracy,1050,0.7762170828216671,0.7752967662709783,0.7768604175194431
SCAFFOLD uniform,accuracy,1200,0.7882173557101924,0.7879226361031519,0.7884895620139173
SCAFFOLD uniform,accuracy,1350,0.7970923727657252,0.7959598853868195,0.7977957429390093
SCAFFOLD uniform,accuracy,1500,0.8029349160867785,0.8020896438804749,0.8037945149406466
SCAFFOLD uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
SCAFFOLD uniform,loss,150,3.640355439980825,3.6396114349365236,3.6412994503974914
SCAFFOLD uniform,loss,300,2.8687748646736146,2.861205294132233,2.882539966106415
SCAFFOLD uniform,loss,450,1.607335986296336,1.598186475634575,1.612756736278534
SCAFFOLD uniform,loss,600,1.1085147577524184,1.1046685618162155,1.1123066169023514
SCAFFOLD uniform,loss,750,0.8629591524104278,0.8577418631315231,0.8706400567293167
SCAFFOLD uniform,loss,900,0.7342913036793469,0.7217014107108116,0.7454793947190046
SCAFFOLD uniform,loss,1050,0.6514469171315432,0.6460357581824064,0.658765830397606
SCAFFOLD uniform,loss,1200,0.5900513727217912,0.5852062772959471,0.5961342352628708
SCAFFOLD uniform,loss,1350,0.5504774563014507,0.5480603013932704,0.5551059176772832
SCAFFOLD uniform,loss,1500,0.5166061161085963,0.5139770366251468,0.520119189247489
SCAFFOLD uniform,client drift from server,0,0.0,0.0,0.0
SCAFFOLD uniform,client drift from server,150,0.07372718095779418,0.072476443387568,0.07470031406730414
SCAFFOLD uniform,client drift from server,300,0.22526054071883359,0.2237436719983816,0.22655424632132054
SCAFFOLD uniform,client drift from server,450,0.19651052350799245,0.19257725164294243,0.20292519070208073
SCAFFOLD uniform,client drift from server,600,0.16688356555998327,0.1644683552533388,0.17095203399658204
SCAFFOLD uniform,client drift from server,750,0.1514685735478997,0.1500929695740342,0.15322085194289684
SCAFFOLD uniform,client drift from server,900,0.14380057605604332,0.14120954789221288,0.1466023650765419
SCAFFOLD uniform,client drift from server,1050,0.14154884226620199,0.13624821223318576,0.14554845720529555
SCAFFOLD uniform,client drift from server,1200,0.1377896544461449,0.1372459290549159,0.13845619365572928
SCAFFOLD uniform,client drift from server,1350,0.13634460002183915,0.13453585915267469,0.13788291618227957
