algorithm,metric,x,y_mean,y_min,y_max
FedAvg uniform,accuracy,0,0.05487455197132616,0.03146953405017921,0.0678853046594982
FedAvg uniform,accuracy,250,0.48780167264038227,0.45336917562724016,0.5106093189964157
FedAvg uniform,accuracy,500,0.5431421744324969,0.5389964157706092,0.5500358422939068
FedAvg uniform,accuracy,750,0.6013739545997611,0.5936559139784946,0.6114695340501792
FedAvg uniform,accuracy,1000,0.6269414575866189,0.6202150537634409,0.6379211469534051
FedAvg uniform,accuracy,1250,0.6293309438470729,0.6069534050179212,0.6448387096774194
FedAvg uniform,accuracy,1500,0.6583273596176822,0.630931899641577,0.6734767025089606
FedAvg uniform,accuracy,1750,0.6752688172043011,0.6679211469534051,0.679605734767025
FedAvg uniform,accuracy,2000,0.687873357228196,0.677921146953405,0.6974551971326165
FedAvg uniform,accuracy,2250,0.6777538829151731,0.6658781362007168,0.686989247311828
FedAvg uniform,accuracy,2500,0.7073476702508961,0.6986021505376344,0.7169175627240142
FedAvg uniform,balanced accuracy,0,0.1337685354945274,0.11849121284649726,0.14486659607099675
FedAvg uniform,balanced accuracy,250,0.30899212511928636,0.2219575630746257,0.36385016112700114
FedAvg uniform,balanced accuracy,500,0.38597042687079175,0.3479737598228298,0.44232286111362823
FedAvg uniform,balanced accuracy,750,0.43879480347780375,0.4027447437325555,0.48722567027422886
FedAvg uniform,balanced accuracy,1000,0.5010105124383012,0.47362934820642794,0.5390065383905412
FedAvg uniform,balanced accuracy,1250,0.5367368433031608,0.5162567210702936,0.550100998445551
FedAvg uniform,balanced accuracy,1500,0.5553853215256109,0.548631453130352,0.5622190054959155
FedAvg uniform,balanced accuracy,1750,0.560550330307566,0.5525100698238644,0.5705700209588588
FedAvg uniform,balanced accuracy,2000,0.5969152541152764,0.581089351475666,0.6172125623386703
FedAvg uniform,balanced accuracy,2250,0.5766847288714619,0.5498650872390133,0.5966093944566744
FedAvg uniform,balanced accuracy,2500,0.6193859900229833,0.6148422939776085,0.6266370868120293
FedAvg uniform,precision,0,0.05487455197132616,0.03146953405017921,0.0678853046594982
FedAvg uniform,precision,250,0.48780167264038227,0.45336917562724016,0.5106093189964157
FedAvg uniform,precision,500,0.5431421744324969,0.5389964157706092,0.5500358422939068
FedAvg uniform,precision,750,0.6013739545997611,0.5936559139784946,0.6114695340501792
FedAvg uniform,precision,1000,0.6269414575866189,0.6202150537634409,0.6379211469534051
FedAvg uniform,precision,1250,0.6293309438470729,0.6069534050179212,0.6448387096774194
FedAvg uniform,precision,1500,0.6583273596176822,0.630931899641577,0.6734767025089606
FedAvg uniform,precision,1750,0.6752688172043011,0.6679211469534051,0.679605734767025
FedAvg uniform,precision,2000,0.687873357228196,0.677921146953405,0.6974551971326165
