algorithm,metric,x,y_mean,y_min,y_max
SCAFFOLD uniform,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
SCAFFOLD uniform,server accuracy,150,0.042263610315186245,0.04208452722063037,0.04262177650429799
SCAFFOLD uniform,server accuracy,300,0.3463467048710602,0.33828796561604585,0.3556590257879656
SCAFFOLD uniform,server accuracy,450,0.6103748806112703,0.609419770773639,0.610852435530086
SCAFFOLD uniform,server accuracy,600,0.7360315186246419,0.7338825214899714,0.7390759312320917
SCAFFOLD uniform,server accuracy,750,0.7895773638968482,0.7870702005730659,0.7931590257879656
SCAFFOLD uniform,server accuracy,900,0.8176934097421203,0.8121418338108882,0.8207378223495702
SCAFFOLD uniform,server accuracy,1050,0.8360792741165234,0.8348853868194842,0.83810888252149
SCAFFOLD uniform,server accuracy,1200,0.8502268385864374,0.8490329512893983,0.8511819484240688
SCAFFOLD uniform,server accuracy,1350,0.8603748806112703,0.8587034383954155,0.8622851002865329
SCAFFOLD uniform,server accuracy,1500,0.8630611270296084,0.8610315186246418,0.8656876790830945
SCAFFOLD uniform,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
SCAFFOLD uniform,accuracy,150,0.051850525310410706,0.04953796561604585,0.0535637535816619
SCAFFOLD uniform,accuracy,300,0.28168457497612226,0.27601361031518623,0.2875232808022922
SCAFFOLD uniform,accuracy,450,0.5697301814708692,0.5691099570200573,0.5706661891117478
SCAFFOLD uniform,accuracy,600,0.706053605539637,0.7027059455587392,0.7078724928366763
SCAFFOLD uniform,accuracy,750,0.7682402101241643,0.7671292979942693,0.7694179799426933
SCAFFOLD uniform,accuracy,900,0.7994245463228271,0.7965490687679083,0.8010351002865329
SCAFFOLD uniform,accuracy,1050,0.8196567574021013,0.8183076647564472,0.8206966332378225
SCAFFOLD uniform,accuracy,1200,0.8327644460362943,0.8314989255014328,0.8335315186246419
SCAFFOLD uniform,accuracy,1350,0.8433094555873925,0.842179441260745,0.8451575931232093
SCAFFOLD uniform,accuracy,1500,0.8489905682903532,0.8484312320916905,0.8497833094555873
SCAFFOLD uniform,client drift from server,0,0.0,0.0,0.0
SCAFFOLD uniform,client drift from server,150,0.07801574421425661,0.07722137566655875,0.07866727288812399
SCAFFOLD uniform,client drift from server,300,0.23484013758599756,0.23283327654004096,0.23849130943417549
SCAFFOLD uniform,client drift from server,450,0.2000145274400711,0.19443498119711877,0.20547668531537056
SCAFFOLD uniform,client drift from server,600,0.17487017169594762,0.16830348186194896,0.18350810796022415
SCAFFOLD uniform,client drift from server,750,0.159490182052056,0.15858757354319095,0.16033959791064262
SCAFFOLD uniform,client drift from server,900,0.15269548436005909,0.14846775613725186,0.1597640175372362
SCAFFOLD uniform,client drift from server,1050,0.14695144819716613,0.14357788540422917,0.1518417925387621
SCAFFOLD uniform,client drift from server,1200,0.14042017452418804,0.13942046128213406,0.1418882565945387
SCAFFOLD uniform,client drift from server,1350,0.13675881313780944,0.13492181546986104,0.1396453508734703
SCAFFOLD uniform,client drift from server,1500,0.13612724314133326,0.1339116908237338,0.13773170296102763
SCAFFOLD data-size weighted,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
SCAFFOLD data-size weighted,server accuracy,150,0.05748567335243553,0.05748567335243553,0.05748567335243553
SCAFFOLD data-size weighted,server accuracy,300,0.35458452722063033,0.33810888252148996,0.36712034383954156
SCAFFOLD data-size weighted,server accuracy,450,0.43051575931232094,0.0419054441260745,0.6312679083094556
SCAFFOLD data-size weighted,server accuracy,600,0.27560888252148996,0.0419054441260745,0.7430157593123209
SCAFFOLD data-size weighted,server accuracy,750,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,server accuracy,900,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,server accuracy,1050,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,server accuracy,1200,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,server accuracy,1350,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,server accuracy,1500,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
SCAFFOLD data-size weighted,accuracy,150,0.0587619388729704,0.05796382521489971,0.06019161891117479
SCAFFOLD data-size weighted,accuracy,300,0.26803904011461316,0.2500662607449856,0.28417979942693417
SCAFFOLD data-size weighted,accuracy,450,0.39581602196752624,0.0419054441260745,0.5807897564469914
SCAFFOLD data-size weighted,accuracy,600,0.2600871537726839,0.0419054441260745,0.6964505730659026
SCAFFOLD data-size weighted,accuracy,750,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,accuracy,900,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,accuracy,1050,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,accuracy,1200,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,accuracy,1350,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,accuracy,1500,0.0419054441260745,0.0419054441260745,0.0419054441260745
SCAFFOLD data-size weighted,client drift from server,0,0.0,0.0,0.0
SCAFFOLD data-size weighted,client drift from server,150,0.08232758409033218,0.07992170292884111,0.08640514124184846
SCAFFOLD data-size weighted,client drift from server,300,0.24551153269906836,0.2186456675827503,0.263676463291049
