algorithm,metric,x,y_mean,y_min,y_max
FedLT uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedLT uniform,server accuracy,150,0.18147086914995225,0.14081047891936144,0.21162505116659844
FedLT uniform,server accuracy,300,0.49386000818665576,0.4823986901350798,0.501432664756447
FedLT uniform,server accuracy,450,0.6305771592304543,0.6266884977486696,0.6340564879246827
FedLT uniform,server accuracy,600,0.7073952790285168,0.7052803929594761,0.7106017191977078
FedLT uniform,server accuracy,750,0.7441670077773229,0.7417110110519852,0.7462136717151043
FedLT uniform,server accuracy,900,0.769613862737072,0.7687269750307,0.7705689725747032
FedLT uniform,server accuracy,1050,0.7795060717696821,0.7783462955382726,0.7812116250511666
FedLT uniform,server accuracy,1200,0.7928093873652613,0.7918542775276299,0.7936962750716332
FedLT uniform,server accuracy,1350,0.799222267703643,0.797789602947196,0.8014735980352026
FedLT uniform,server accuracy,1500,0.8038613726292808,0.8027015963978714,0.8051575931232091
FedLT uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedLT uniform,accuracy,150,0.07937849638422705,0.07743143675808432,0.08047687269750307
FedLT uniform,accuracy,300,0.4177971073816346,0.4109209987720016,0.4296602537863283
FedLT uniform,accuracy,450,0.5638081593668985,0.5619832173557102,0.5662975849365534
FedLT uniform,accuracy,600,0.6334636376040387,0.6302517396643471,0.6377159230454359
FedLT uniform,accuracy,750,0.6733537999727112,0.6695149406467459,0.6769177241097012
FedLT uniform,accuracy,900,0.698935052531041,0.6979410560785918,0.6997994269340974
FedLT uniform,accuracy,1050,0.7148894801473599,0.7109762586983217,0.7177159230454361
FedLT uniform,accuracy,1200,0.7237692727520808,0.7227589029881293,0.7254052394596807
FedLT uniform,accuracy,1350,0.7292891253922771,0.7285611952517396,0.7303929594760539
FedLT uniform,accuracy,1500,0.7398164824669123,0.736178878428162,0.7441137945149408
FedLT uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedLT uniform,loss,150,3.4817601950963337,3.4751438760757445,3.492141001224518
FedLT uniform,loss,300,1.9785031406084697,1.9588181853294373,1.9919766080379486
FedLT uniform,loss,450,1.3220292832454046,1.3086192935705185,1.3291259747743607
FedLT uniform,loss,600,1.002009776333968,0.9956027039885521,1.009111659526825
FedLT uniform,loss,750,0.8325264878074328,0.824596600830555,0.8392594721913338
FedLT uniform,loss,900,0.7234125665326913,0.7184857724606991,0.7311310958862305
FedLT uniform,loss,1050,0.6532740898430348,0.6492218029499054,0.6557073792815209
FedLT uniform,loss,1200,0.5991515897214413,0.5932181226462125,0.6041157677769661
FedLT uniform,loss,1350,0.5626743966092665,0.559547451660037,0.5647268655896187
FedLT uniform,loss,1500,0.5292788948615392,0.5190741093456746,0.5357603742927313
FedLT uniform,client drift from server,0,0.0,0.0,0.0
FedLT uniform,client drift from server,150,2.3154331755638125,2.3058130812644957,2.323028724193573
FedLT uniform,client drift from server,300,2.370884010791779,2.367073040008545,2.37706298828125
FedLT uniform,client drift from server,450,2.4211610007286075,2.416918182373047,2.4240706849098204
FedLT uniform,client drift from server,600,2.4405003126462304,2.434352216720581,2.44628178358078
FedLT uniform,client drift from server,750,2.45560080687205,2.4539913082122804,2.457267801761627
FedLT uniform,client drift from server,900,2.464998068014781,2.4607188963890074,2.4702005624771117
FedLT uniform,client drift from server,1050,2.468277349472046,2.4632919239997864,2.4745175766944887
FedLT uniform,client drift from server,1200,2.4700964617729184,2.46747433423996,2.473688051700592
FedLT uniform,client drift from server,1350,2.474349562327067,2.472706878185272,2.475472846031189
FedLT uniform,client drift from server,1500,2.4749935968716934,2.4713132071495054,2.480294349193573
FedLT data-size weighted,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedLT data-size weighted,server accuracy,150,0.07095101650975576,0.05178059762586983,0.0820712239050348
FedLT data-size weighted,server accuracy,300,0.4915404557238368,0.48465002046663935,0.49836266884977487
FedLT data-size weighted,server accuracy,450,0.617956064947469,0.6158411788784282,0.6197298403602128
FedLT data-size weighted,server accuracy,600,0.6897939691635967,0.6866557511256651,0.6936144085141219
FedLT data-size weighted,server accuracy,750,0.7317505798881158,0.7282030290626279,0.7365943512075317
FedLT data-size weighted,server accuracy,900,0.7520125528721517,0.7498976668031109,0.7546049938600082
FedLT data-size weighted,server accuracy,1050,0.768181197980625,0.767294310274253,0.7695456406058125
FedLT data-size weighted,server accuracy,1200,0.7808022922636103,0.780392959476054,0.7816209578387229
FedLT data-size weighted,server accuracy,1350,0.7887160594896985,0.7857142857142857,0.7924682767089644
FedLT data-size weighted,server accuracy,1500,0.799017601309865,0.7984036021285305,0.8000409332787556
FedLT data-size weighted,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedLT data-size weighted,accuracy,150,0.06978237140128259,0.06427548096602538,0.07391322144903807
FedLT data-size weighted,accuracy,300,0.40276981852913085,0.39737822349570195,0.4133299222267704
FedLT data-size weighted,accuracy,450,0.5565118024287079,0.5533319688907081,0.5612116250511666
FedLT data-size weighted,accuracy,600,0.6326381498158002,0.6295702005730659,0.6354543593941875
FedLT data-size weighted,accuracy,750,0.6747741847455314,0.6723536635284486,0.6762443716741712
FedLT data-size weighted,accuracy,900,0.698033155955792,0.6957531723291035,0.7012566516577976
FedLT data-size weighted,accuracy,1050,0.7176592986764906,0.7129492427343429,0.7227834629553829
FedLT data-size weighted,accuracy,1200,0.7300027288852503,0.7242550143266474,0.7334629553827261
FedLT data-size weighted,accuracy,1350,0.7363467048710602,0.7327077363896847,0.738454768726975
FedLT data-size weighted,accuracy,1500,0.7435045708827944,0.742108063855915,0.7447523536635284
FedLT data-size weighted,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedLT data-size weighted,loss,150,3.4899265384674076,3.4830800437927247,3.4934571313858034
FedLT data-size weighted,loss,300,2.0679376598199206,2.044023405313492,2.08332811832428
FedLT data-size weighted,loss,450,1.3665367831786472,1.3394290268421174,1.3846553319692612
FedLT data-size weighted,loss,600,1.0297557145357132,1.0114723229408265,1.047523096203804
FedLT data-size weighted,loss,750,0.8489817897975445,0.8327529747784138,0.8638889971375465
FedLT data-size weighted,loss,900,0.7340323621034622,0.7247179800271988,0.7464326676726342
FedLT data-size weighted,loss,1050,0.668860408042868,0.6560115353018046,0.6815786649286747
FedLT data-size weighted,loss,1200,0.6163619371751944,0.6075116129219532,0.6263225819170475
FedLT data-size weighted,loss,1350,0.5753153264025848,0.5704613167047501,0.5838334345817566
FedLT data-size weighted,loss,1500,0.5407232232888539,0.5367379953712225,0.5467578513920307
FedLT data-size weighted,client drift from server,0,0.0,0.0,0.0
FedLT data-size weighted,client drift from server,150,2.337669410705567,2.3280445647239687,2.344580142498016
FedLT data-size weighted,client drift from server,300,2.3524819882710775,2.3481612157821656,2.3599110221862794
FedLT data-size weighted,client drift from server,450,2.4022138206164043,2.4002917885780333,2.4046219635009765
FedLT data-size weighted,client drift from server,600,2.427325553894043,2.425289433002472,2.4302841353416444
FedLT data-size weighted,client drift from server,750,2.438385297457377,2.4378186202049257,2.4390473985671997
FedLT data-size weighted,client drift from server,900,2.444337743918101,2.442903242111206,2.4466243243217467
FedLT data-size weighted,client drift from server,1050,2.4478195921579995,2.4460777163505556,2.448932797908783
FedLT data-size weighted,client drift from server,1200,2.4535203083356225,2.4498516392707823,2.45754873752594
FedLT data-size weighted,client drift from server,1350,2.453481464385986,2.4499842882156373,2.4558743262290954
FedLT data-size weighted,client drift from server,1500,2.4570569372177125,2.4545990586280824,2.4603817534446715
