algorithm,metric,x,y_mean,y_min,y_max
SCAFFOLD uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
SCAFFOLD uniform,server accuracy,150,0.05089370991949788,0.04502660663119116,0.06017191977077364
SCAFFOLD uniform,server accuracy,300,0.32610178741983903,0.31211625051166597,0.336676217765043
SCAFFOLD uniform,server accuracy,450,0.5691772410970118,0.562218583708555,0.5734752353663528
SCAFFOLD uniform,server accuracy,600,0.6909537453950061,0.6860417519443307,0.6948424068767909
SCAFFOLD uniform,server accuracy,750,0.7464183381088825,0.745804338927548,0.7470323372902169
SCAFFOLD uniform,server accuracy,900,0.7710465274935189,0.7699549733933688,0.7717969709373721
SCAFFOLD uniform,server accuracy,1050,0.7870787283394733,0.7857142857142857,0.7877609496520671
SCAFFOLD uniform,server accuracy,1200,0.7988129349160867,0.7959476054031928,0.8008595988538681
SCAFFOLD uniform,server accuracy,1350,0.8054987037795062,0.8041342611543184,0.8074089234547688
SCAFFOLD uniform,server accuracy,1500,0.8122526947741848,0.8102742529676628,0.813548915268113
SCAFFOLD uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
SCAFFOLD uniform,accuracy,150,0.060017055532814834,0.05945354072861235,0.06064265247646335
SCAFFOLD uniform,accuracy,300,0.26076067676354203,0.24845681539091277,0.2727220630372493
SCAFFOLD uniform,accuracy,450,0.5384677309319144,0.532760949652067,0.5436492018010644
SCAFFOLD uniform,accuracy,600,0.6693928230317915,0.6667498976668031,0.6726013098649202
SCAFFOLD uniform,accuracy,750,0.7297844180652203,0.7294965206713058,0.730216946377405
SCAFFOLD uniform,accuracy,900,0.7577418474553145,0.7573659435120753,0.7584117887842815
SCAFFOLD uniform,accuracy,1050,0.7763576204120616,0.7751903397462137,0.7781580024559966
SCAFFOLD uniform,accuracy,1200,0.7879205894392141,0.7867724109701187,0.7888334015554644
SCAFFOLD uniform,accuracy,1350,0.7967287488061127,0.7956283258288989,0.7980679492427343
SCAFFOLD uniform,accuracy,1500,0.8026142720698594,0.8007224723700369,0.804015554645927
SCAFFOLD uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
SCAFFOLD uniform,loss,150,3.6404453953107194,3.63953905582428,3.641100358963013
SCAFFOLD uniform,loss,300,2.854080413977305,2.8043483757972716,2.920835106372833
SCAFFOLD uniform,loss,450,1.6118484997749327,1.5897399032115935,1.6276947444677352
SCAFFOLD uniform,loss,600,1.105538463195165,1.0910916540026665,1.1193025368452072
SCAFFOLD uniform,loss,750,0.8605677908162276,0.857603215277195,0.864471406340599
SCAFFOLD uniform,loss,900,0.7328118699540694,0.7272032062709332,0.7383453082293272
SCAFFOLD uniform,loss,1050,0.6500431089103222,0.6422794662415982,0.6637099162489176
SCAFFOLD uniform,loss,1200,0.5908190255612135,0.5880195915699005,0.5951048038899899
SCAFFOLD uniform,loss,1350,0.5496153270453216,0.546406124830246,0.5515714380145073
SCAFFOLD uniform,loss,1500,0.5183190327386061,0.5151087475568056,0.5206382318586111
SCAFFOLD uniform,client drift from server,0,0.0,0.0,0.0
SCAFFOLD uniform,client drift from server,150,0.07356784267351031,0.07229598067700863,0.07445346621796489
SCAFFOLD uniform,client drift from server,300,0.224008004317681,0.22012071155011653,0.22689161144196987
SCAFFOLD uniform,client drift from server,450,0.20345626632372538,0.18855710349977017,0.22759700380265713
SCAFFOLD uniform,client drift from server,600,0.16484451577067374,0.15874333657324313,0.17077956669032573
SCAFFOLD uniform,client drift from server,750,0.15093198653310538,0.1507701249420643,0.15114461340010166
SCAFFOLD uniform,client drift from server,900,0.14380010704199472,0.14189155623316765,0.1459866751730442
SCAFFOLD uniform,client drift from server,1050,0.1414986253902316,0.13507289711385964,0.14602916181087494
SCAFFOLD uniform,client drift from server,1200,0.1369585026303927,0.13535731751471758,0.13868883449584246
SCAFFOLD uniform,client drift from server,1350,0.1364145298798879,0.13535770647227763,0.13841020658612252
SCAFFOLD uniform,client drift from server,1500,0.13535317237178485,0.13316925458610057,0.13822461925446988
SCAFFOLD data-size weighted,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
SCAFFOLD data-size weighted,server accuracy,150,0.04775549188156638,0.045845272206303724,0.050347932869422844
SCAFFOLD data-size weighted,server accuracy,300,0.3150498021558194,0.29819893573475237,0.3272615636512485
SCAFFOLD data-size weighted,server accuracy,450,0.5742939009414654,0.5706099058534588,0.5771592304543594
SCAFFOLD data-size weighted,server accuracy,600,0.6916359667076,0.6909537453950061,0.6921817437576749
