status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_accuracy_mean,server_accuracy_margin_of_error,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,random,random_FedOpt_FedAdam_random_00,fedopt,FedOpt,FedAdam,random_00,0.04524539877300614,0.0,3.6526246237754822,0.0,1015.188,,0.0024223094857724614,8,,0.0677213354470311,,0.5,0.9,0.0001,,,,,,,,,,,,,
ok,random,random_FedOpt_FedAdam_random_01,fedopt,FedOpt,FedAdam,random_01,0.057770961145194276,0.0,3.696808547973633,0.0,392.954,,0.001672161957573241,3,,0.0001282820062761759,,0.5,0.999,0.001,,,,,,,,,,,,,
ok,random,random_FedOpt_FedAdam_random_02,fedopt,FedOpt,FedAdam,random_02,0.8238752556237219,0.0,0.021412922623567282,0.0,917.643,,0.016454811464286817,8,,0.011563299565463219,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,random,random_FedOpt_FedYogi_random_03,fedopt,FedOpt,FedYogi,random_03,0.6886503067484663,0.0,0.7711278297007084,0.0,606.762,,0.0012599324323894485,5,,0.011097809403425057,,0.9,0.99,0.001,,,,,,,,,,,,,
ok,random,random_FedOpt_FedYogi_random_04,fedopt,FedOpt,FedYogi,random_04,0.7778629856850716,0.0,0.561739702373743,0.0,386.21,,0.0012974428803349592,3,,0.003910750263212914,,0.0,0.9,0.0001,,,,,,,,,,,,,
ok,random,random_FedOpt_FedYogi_random_05,fedopt,FedOpt,FedYogi,random_05,0.7635480572597138,0.0,0.5162561041861773,0.0,383.925,,0.009637092939531864,3,,0.00019829260905037774,,0.0,0.999,1e-06,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedAdam_grid_FedAdam_lr_0p00823_e7,fedopt,FedOpt,FedAdam,grid_FedAdam_lr_0p00823_e7,0.820040899795501,0.0,0.11431914056651295,0.0,877.109,,0.008227405732143409,7,,0.005781649782731609,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedAdam_grid_FedAdam_lr_0p00823_e7,fedopt,FedOpt,FedAdam,grid_FedAdam_lr_0p00823_e7,0.8144171779141104,0.0,0.02440751911723055,0.0,809.006,,0.008227405732143409,7,,0.023126599130926438,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedAdam_grid_FedAdam_lr_0p00823_e8,fedopt,FedOpt,FedAdam,grid_FedAdam_lr_0p00823_e8,0.8246421267893661,0.0,0.019073774475837125,0.0,881.37,,0.008227405732143409,8,,0.023126599130926438,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedAdam_grid_FedAdam_lr_0p00823_e9,fedopt,FedOpt,FedAdam,grid_FedAdam_lr_0p00823_e9,0.8185071574642127,0.0,0.038791718303691596,0.0,996.025,,0.008227405732143409,9,,0.011563299565463219,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedAdam_grid_FedAdam_lr_0p0165_e7,fedopt,FedOpt,FedAdam,grid_FedAdam_lr_0p0165_e7,0.8302658486707567,0.0,0.028041920078685507,0.0,773.538,,0.016454811464286817,7,,0.011563299565463219,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedAdam_grid_FedAdam_lr_0p0329_e8,fedopt,FedOpt,FedAdam,grid_FedAdam_lr_0p0329_e8,0.8215746421267893,0.0,0.03283239676384255,0.0,885.67,,0.032909622928573634,8,,0.005781649782731609,,0.9,0.9,0.001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedYogi_grid_FedYogi_lr_0p001_e3,fedopt,FedOpt,FedYogi,grid_FedYogi_lr_0p001_e3,0.5659509202453987,0.0,1.3198538196086884,0.0,339.164,,0.001,3,,0.001955375131606457,,0.0,0.9,0.0001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedYogi_grid_FedYogi_lr_0p0013_e2,fedopt,FedOpt,FedYogi,grid_FedYogi_lr_0p0013_e2,0.748721881390593,0.0,0.7340925663709641,0.0,227.578,,0.0012974428803349592,2,,0.003910750263212914,,0.0,0.9,0.0001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedYogi_grid_FedYogi_lr_0p0013_e3,fedopt,FedOpt,FedYogi,grid_FedYogi_lr_0p0013_e3,0.7804192229038854,0.0,0.5511190926283598,0.0,296.432,,0.0012974428803349592,3,,0.003910750263212914,,0.0,0.9,0.0001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedYogi_grid_FedYogi_lr_0p0013_e3,fedopt,FedOpt,FedYogi,grid_FedYogi_lr_0p0013_e3,0.821319018404908,0.0,0.3307070022821426,0.0,296.226,,0.0012974428803349592,3,,0.007821500526425829,,0.0,0.9,0.0001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedYogi_grid_FedYogi_lr_0p00259_e2,fedopt,FedOpt,FedYogi,grid_FedYogi_lr_0p00259_e2,0.7091002044989775,0.0,0.847691979110241,0.0,202.541,,0.0025948857606699184,2,,0.001955375131606457,,0.0,0.9,0.0001,,,,,,,,,,,,,
ok,grid,grid_FedOpt_FedYogi_grid_FedYogi_lr_0p00259_e4,fedopt,FedOpt,FedYogi,grid_FedYogi_lr_0p00259_e4,0.809560327198364,0.0,0.23312113093212247,0.0,348.532,,0.0025948857606699184,4,,0.007821500526425829,,0.0,0.9,0.0001,,,,,,,,,,,,,
