algorithm,metric,x,y_mean,y_min,y_max
FedAvg uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedAvg uniform,server accuracy,150,0.6363760403875017,0.6195251739664347,0.6467458043389276
FedAvg uniform,server accuracy,300,0.7757538545504161,0.7738436348751535,0.7767089643880475
FedAvg uniform,server accuracy,450,0.8083640332924,0.8055669259107655,0.8127302496930005
FedAvg uniform,server accuracy,600,0.8175740210124164,0.8065902578796562,0.8278755628325829
FedAvg uniform,server accuracy,750,0.82269068085687,0.8168235775685633,0.826647564469914
FedAvg uniform,server accuracy,900,0.8207804611816073,0.8180515759312321,0.8237822349570201
FedAvg uniform,server accuracy,1050,0.8344248874334834,0.8301268931641425,0.8374948833401555
FedAvg uniform,server accuracy,1200,0.8353117751398553,0.832378223495702,0.8368808841588211
FedAvg uniform,server accuracy,1350,0.826988675126211,0.8227589029881294,0.8307408923454769
FedAvg uniform,server accuracy,1500,0.8220084595442761,0.8088415882112158,0.8307408923454769
FedAvg uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedAvg uniform,accuracy,150,0.5232091690544413,0.516094965206713,0.5324212034383955
FedAvg uniform,accuracy,300,0.7003581661891118,0.6992898076135898,0.7018542775276302
FedAvg uniform,accuracy,450,0.7428046118160733,0.7406017191977078,0.7443327875562836
FedAvg uniform,accuracy,600,0.7619879929048983,0.7611277118297175,0.7629267294310274
FedAvg uniform,accuracy,750,0.7703895483694909,0.7678264428980761,0.7741363078182562
FedAvg uniform,accuracy,900,0.7800982398690133,0.7799365534179286,0.7803397462136716
FedAvg uniform,accuracy,1050,0.783713330604448,0.7811481784690953,0.786496111338518
FedAvg uniform,accuracy,1200,0.7894085141219812,0.7869811706917723,0.7909885386819485
FedAvg uniform,accuracy,1350,0.7933121844726431,0.7919607040523945,0.7949283667621778
FedAvg uniform,accuracy,1500,0.7959803520261972,0.793735161686451,0.7976811297584938
FedAvg uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedAvg uniform,loss,150,1.0556920391321183,1.0234430545568467,1.0790016609430313
FedAvg uniform,loss,300,0.43993959495176876,0.42140059161931276,0.4536094631999731
FedAvg uniform,loss,450,0.3202334539964795,0.3109449936822057,0.3353584388270974
FedAvg uniform,loss,600,0.26525611224894724,0.2614370203204453,0.26887106340378525
FedAvg uniform,loss,750,0.21600058641284706,0.20430723890662195,0.22581266433000566
FedAvg uniform,loss,900,0.1970143615268171,0.19028438707813622,0.20206981226801873
FedAvg uniform,loss,1050,0.18005862624384464,0.17652214889414608,0.1842843241337687
FedAvg uniform,loss,1200,0.16520400115288794,0.1586412063613534,0.1738644888717681
FedAvg uniform,loss,1350,0.14742128158919512,0.14429211802780628,0.15006443162448704
FedAvg uniform,loss,1500,0.1355104890000075,0.1277944328635931,0.1451967111043632
FedAvg uniform,client drift from server,0,0.0,0.0,0.0
FedAvg uniform,client drift from server,150,0.6613316599527995,0.6564343762397766,0.666481868326664
FedAvg uniform,client drift from server,300,0.5386723122497399,0.5365994441509246,0.540384228527546
FedAvg uniform,client drift from server,450,0.5064671867092451,0.501344526708126,0.5091383674740791
FedAvg uniform,client drift from server,600,0.48190374592940016,0.4755615520477295,0.486577145755291
FedAvg uniform,client drift from server,750,0.46469800228873887,0.46075293645262716,0.471508609354496
FedAvg uniform,client drift from server,900,0.44973717475930847,0.4420602007210255,0.46110893562436106
FedAvg uniform,client drift from server,1050,0.44290220141410824,0.43810239180922506,0.45191395238041876
FedAvg uniform,client drift from server,1200,0.42396548415223756,0.41588439643383024,0.43700816452503205
FedAvg uniform,client drift from server,1350,0.4161523037652175,0.4105752259492874,0.4226667319238186
FedAvg uniform,client drift from server,1500,0.4040666545927525,0.3899297705292702,0.4197919237613678
FedAvg data-size weighted,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedAvg data-size weighted,server accuracy,150,0.6251876108609632,0.621367171510438,0.6307818256242325
FedAvg data-size weighted,server accuracy,300,0.7825078455450948,0.7816209578387229,0.7836676217765043
FedAvg data-size weighted,server accuracy,450,0.8153909128121163,0.8137535816618912,0.8182562423250103
FedAvg data-size weighted,server accuracy,600,0.8261017874198391,0.8254195661072452,0.826647564469914
FedAvg data-size weighted,server accuracy,750,0.8310820030017738,0.8262382316823578,0.8397462136717151
FedAvg data-size weighted,server accuracy,900,0.8383817710465274,0.8336062218583709,0.8426115431846091
FedAvg data-size weighted,server accuracy,1050,0.8413153226906808,0.8397462136717151,0.8422022103970528
FedAvg data-size weighted,server accuracy,1200,0.8381771046527494,0.8354482194023741,0.8415882112157184
FedAvg data-size weighted,server accuracy,1350,0.8380406603902305,0.8356528857961523,0.8411788784281621
FedAvg data-size weighted,server accuracy,1500,0.8411788784281621,0.8383135489152681,0.8446582071223905
FedAvg data-size weighted,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedAvg data-size weighted,accuracy,150,0.5041676899986355,0.4980229226361031,0.5120896438804747
FedAvg data-size weighted,accuracy,300,0.7081525446854959,0.7065677445763405,0.7110376586164552
FedAvg data-size weighted,accuracy,450,0.7481900668576887,0.7465738845681539,0.7498342202210398
FedAvg data-size weighted,accuracy,600,0.767065766134534,0.7660069586573884,0.7684383954154729
FedAvg data-size weighted,accuracy,750,0.7768126620275617,0.7732705689725747,0.7797748669668441
FedAvg data-size weighted,accuracy,900,0.7835625596943648,0.7821223905034793,0.7859087187883749
FedAvg data-size weighted,accuracy,1050,0.7896848137535817,0.7887965616045846,0.791097011870651
FedAvg data-size weighted,accuracy,1200,0.7916844044207942,0.7896643471142041,0.7937331150225135
FedAvg data-size weighted,accuracy,1350,0.7942509209987719,0.7932664756446992,0.7956324191567744
FedAvg data-size weighted,accuracy,1500,0.7971148860690408,0.7958882521489973,0.7987187883749488
FedAvg data-size weighted,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedAvg data-size weighted,loss,150,1.1505733766158421,1.136219483911991,1.1756345954537393
FedAvg data-size weighted,loss,300,0.4516845292722185,0.439943292401731,0.4581586468219757
FedAvg data-size weighted,loss,450,0.330044462022682,0.3293517104536295,0.3308263199776411
FedAvg data-size weighted,loss,600,0.2599640224563579,0.2473089729808271,0.27485835298895833
FedAvg data-size weighted,loss,750,0.22477777001758414,0.21826092269271613,0.23037895595654845
FedAvg data-size weighted,loss,900,0.1966093606253465,0.19117968648672104,0.20432680340483786
FedAvg data-size weighted,loss,1050,0.16911598509488004,0.16147299555130304,0.17551179850474
FedAvg data-size weighted,loss,1200,0.16378781921230257,0.15387133268639444,0.17380409145727754
FedAvg data-size weighted,loss,1350,0.13860609894928833,0.13589658346958458,0.14401864659041166
FedAvg data-size weighted,loss,1500,0.1338474721337358,0.13120441974140704,0.1369925011601299
FedAvg data-size weighted,client drift from server,0,0.0,0.0,0.0
FedAvg data-size weighted,client drift from server,150,0.7034862510363261,0.6766450908780098,0.724864405989647
FedAvg data-size weighted,client drift from server,300,0.5479748557507992,0.5389402429759502,0.5633426135778428
FedAvg data-size weighted,client drift from server,450,0.5187099925676982,0.5164493943750859,0.5204097919166089
FedAvg data-size weighted,client drift from server,600,0.49823112477858866,0.4905560638010502,0.5091439351439476
FedAvg data-size weighted,client drift from server,750,0.4933297018706799,0.48980446174740794,0.49650505661964417
FedAvg data-size weighted,client drift from server,900,0.4764905819793543,0.46376170784235,0.49578851610422137
FedAvg data-size weighted,client drift from server,1050,0.4649637379745642,0.4618645751476288,0.4673151743412018
FedAvg data-size weighted,client drift from server,1200,0.4602689510583877,0.45322694510221484,0.46953387424349785
FedAvg data-size weighted,client drift from server,1350,0.43419936766227085,0.42813451156020166,0.4415767575800419
FedAvg data-size weighted,client drift from server,1500,0.4355332200725874,0.43384094327688216,0.43887562230229377
