algorithm,metric,x,y_mean,y_min,y_max
FedAvg uniform,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedAvg uniform,server accuracy,150,0.6722779369627507,0.6694126074498568,0.6771131805157593
FedAvg uniform,server accuracy,300,0.8158428844317096,0.8103510028653295,0.8248567335243553
FedAvg uniform,server accuracy,450,0.8455109837631327,0.8388252148997135,0.8518982808022922
FedAvg uniform,server accuracy,600,0.8668815663801338,0.8646131805157593,0.8681948424068768
FedAvg uniform,server accuracy,750,0.8693887297039159,0.8651504297994269,0.8723137535816619
FedAvg uniform,server accuracy,900,0.8671800382043934,0.8553008595988538,0.8757163323782235
FedAvg uniform,server accuracy,1050,0.8785219675262655,0.8746418338108882,0.8823424068767909
FedAvg uniform,server accuracy,1200,0.883416905444126,0.879297994269341,0.8869985673352435
FedAvg uniform,server accuracy,1350,0.879297994269341,0.872134670487106,0.8832378223495702
FedAvg uniform,server accuracy,1500,0.8796561604584529,0.8744627507163324,0.8828796561604585
FedAvg uniform,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedAvg uniform,accuracy,150,0.5391624880611271,0.5310906160458453,0.545336676217765
FedAvg uniform,accuracy,300,0.7393654489016237,0.7340759312320916,0.742118553008596
FedAvg uniform,accuracy,450,0.7863061127029609,0.7850967048710602,0.7869752865329513
FedAvg uniform,accuracy,600,0.811252387774594,0.810734240687679,0.8116923352435531
FedAvg uniform,accuracy,750,0.8253593600764088,0.8228205587392549,0.8271991404011462
FedAvg uniform,accuracy,900,0.8342926217765042,0.8324695558739257,0.8361246418338107
FedAvg uniform,accuracy,1050,0.8426002865329513,0.8414058022922635,0.8442102435530086
FedAvg uniform,accuracy,1200,0.8465872731614136,0.8449480659025786,0.8488753581661892
FedAvg uniform,accuracy,1350,0.8521113896848137,0.8505587392550144,0.8531518624641835
FedAvg uniform,accuracy,1500,0.8569508118433621,0.8561174785100287,0.8581876790830946
FedAvg uniform,client drift from server,0,0.0,0.0,0.0
FedAvg uniform,client drift from server,150,0.6907451023658117,0.6878967255353927,0.6956249323487281
FedAvg uniform,client drift from server,300,0.540854829053084,0.5318044000864028,0.5513098293542862
FedAvg uniform,client drift from server,450,0.5001207592089971,0.49626155823469165,0.5076220044493676
FedAvg uniform,client drift from server,600,0.4639947314560413,0.4636085057258606,0.4642273859679699
FedAvg uniform,client drift from server,750,0.44144735142588615,0.4381214725971222,0.44567946314811707
FedAvg uniform,client drift from server,900,0.4211880607406298,0.4125728121399879,0.4333863416314125
FedAvg uniform,client drift from server,1050,0.40461888069907825,0.3901343111693859,0.41424822390079497
FedAvg uniform,client drift from server,1200,0.3906956534584363,0.38482834085822104,0.39643498152494433
FedAvg uniform,client drift from server,1350,0.36619001053273675,0.3548223187029362,0.37730836898088455
FedAvg uniform,client drift from server,1500,0.3416096160312494,0.33286726981401443,0.35294097498059274
FedAvg data-size weighted,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedAvg data-size weighted,server accuracy,150,0.649116523400191,0.6327005730659025,0.6584885386819485
FedAvg data-size weighted,server accuracy,300,0.8225883476599809,0.8207378223495702,0.8248567335243553
FedAvg data-size weighted,server accuracy,450,0.856614135625597,0.8560171919770774,0.8576289398280802
FedAvg data-size weighted,server accuracy,600,0.873567335243553,0.8728510028653295,0.8746418338108882
FedAvg data-size weighted,server accuracy,750,0.8787010506208214,0.8755372492836676,0.8816260744985673
FedAvg data-size weighted,server accuracy,900,0.8846704871060173,0.8832378223495702,0.8855659025787965
FedAvg data-size weighted,server accuracy,1050,0.8855659025787966,0.8837750716332379,0.8880730659025788
FedAvg data-size weighted,server accuracy,1200,0.8852077363896848,0.8782234957020058,0.8889684813753582
FedAvg data-size weighted,server accuracy,1350,0.8872373447946514,0.8852077363896849,0.8895057306590258
FedAvg data-size weighted,server accuracy,1500,0.8872373447946513,0.8853868194842407,0.889147564469914
FedAvg data-size weighted,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedAvg data-size weighted,accuracy,150,0.5069621537726838,0.50008058739255,0.5167317335243553
FedAvg data-size weighted,accuracy,300,0.745254894937918,0.7411425501432666,0.7486497134670488
FedAvg data-size weighted,accuracy,450,0.7949952244508119,0.7919305157593124,0.7972260028653295
FedAvg data-size weighted,accuracy,600,0.8171728748806112,0.8141457736389683,0.820291905444126
FedAvg data-size weighted,accuracy,750,0.829425740210124,0.828051575931232,0.8306178366762178
FedAvg data-size weighted,accuracy,900,0.8373722540592167,0.8333488538681948,0.8399516475644698
FedAvg data-size weighted,accuracy,1050,0.8449582139446036,0.8433954154727793,0.8467800859598854
FedAvg data-size weighted,accuracy,1200,0.8477256446991402,0.8463735673352436,0.8486765759312318
FedAvg data-size weighted,accuracy,1350,0.8514523638968482,0.8498352435530084,0.8522743553008598
FedAvg data-size weighted,accuracy,1500,0.856802769818529,0.8551486389684814,0.8578223495702006
FedAvg data-size weighted,client drift from server,0,0.0,0.0,0.0
FedAvg data-size weighted,client drift from server,150,0.7406159725785256,0.7260649201273918,0.758723091185093
FedAvg data-size weighted,client drift from server,300,0.5588819048802058,0.5501992711424828,0.5755044737458229
FedAvg data-size weighted,client drift from server,450,0.5084929365416369,0.5053627371788025,0.5117560181021691
FedAvg data-size weighted,client drift from server,600,0.48589207261800765,0.47139093846082686,0.49988669499754906
FedAvg data-size weighted,client drift from server,750,0.47333554079135265,0.47219774425029754,0.47437885716557504
FedAvg data-size weighted,client drift from server,900,0.4557529498140018,0.4408933460712433,0.47151800006628036
FedAvg data-size weighted,client drift from server,1050,0.43807967618107796,0.4297924791276455,0.44295978218317034
FedAvg data-size weighted,client drift from server,1200,0.42983351945877074,0.42171784713864324,0.4368202942609787
FedAvg data-size weighted,client drift from server,1350,0.41633061061302823,0.4019645999372006,0.4369558672606945
FedAvg data-size weighted,client drift from server,1500,0.3860663506388664,0.37727831169962883,0.3970835621654987
