algorithm,metric,x,y_mean,y_min,y_max
FedAvg uniform,server accuracy,0,0.006736675252625322,0.006736675252625322,0.006736675252625322
FedAvg uniform,server accuracy,150,0.6276335777029258,0.6120467604517535,0.6524668119675054
FedAvg uniform,server accuracy,300,0.8003434383462124,0.7909649296611848,0.806221517733307
FedAvg uniform,server accuracy,450,0.8395086189815731,0.8337626312660986,0.8458490192193382
FedAvg uniform,server accuracy,600,0.8606432864407899,0.8565484446205667,0.8630869823657619
FedAvg uniform,server accuracy,750,0.8653985866191136,0.8640776699029126,0.8678422825440856
FedAvg uniform,server accuracy,900,0.8667855491711247,0.858331682187438,0.8737864077669902
FedAvg uniform,server accuracy,1050,0.8743808202892808,0.8735882702595601,0.8753715078264316
FedAvg uniform,server accuracy,1200,0.8749752328115713,0.8737864077669902,0.8763621953635823
FedAvg uniform,server accuracy,1350,0.8739184994386103,0.8668515950069348,0.8775510204081632
FedAvg uniform,server accuracy,1500,0.8743147744534707,0.8706162076481078,0.8783435704378839
FedAvg uniform,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
FedAvg uniform,accuracy,150,0.41489994055874774,0.4075688527838319,0.4233168218743809
FedAvg uniform,accuracy,300,0.705145631067961,0.7025480483455517,0.7069665147612443
FedAvg uniform,accuracy,450,0.770393633181428,0.7695145631067962,0.771109570041609
FedAvg uniform,accuracy,600,0.7994445545208375,0.7968317812561918,0.8020507232019024
FedAvg uniform,accuracy,750,0.8145261211280629,0.8120883693283139,0.8159342183475331
FedAvg uniform,accuracy,900,0.8257453272571164,0.8246047156726768,0.8264216366158113
FedAvg uniform,accuracy,1050,0.8344640380424014,0.8323023578363385,0.8367980978799286
FedAvg uniform,accuracy,1200,0.8397318539066112,0.8392015058450565,0.840059441252229
FedAvg uniform,accuracy,1350,0.8445624463377582,0.8438101842678819,0.8451495938181095
FedAvg uniform,accuracy,1500,0.8483343240208705,0.8460134733505051,0.8500376461264118
FedAvg uniform,client drift from server,0,0.0,0.0,0.0
FedAvg uniform,client drift from server,150,0.8334604785839717,0.8174761471152305,0.862654832303524
FedAvg uniform,client drift from server,300,0.589973760942618,0.5849370157718659,0.5938212367892265
FedAvg uniform,client drift from server,450,0.53020939797163,0.523724165558815,0.5366833120584488
FedAvg uniform,client drift from server,600,0.4786418669919173,0.4683813966810703,0.4870298561453819
FedAvg uniform,client drift from server,750,0.4530445377031962,0.4446225929260254,0.4615128882229328
FedAvg uniform,client drift from server,900,0.4271029183268547,0.4136491294205189,0.4470237936079502
FedAvg uniform,client drift from server,1050,0.4006774638344844,0.3935070595890284,0.4053468459844589
FedAvg uniform,client drift from server,1200,0.38241953166822595,0.37971701465547086,0.3840921049565077
FedAvg uniform,client drift from server,1350,0.36941508134206136,0.36614307276904584,0.37330427788197995
FedAvg uniform,client drift from server,1500,0.3576596136391163,0.34070157423615455,0.36966609179973603
FedAvg data-size weighted,server accuracy,0,0.006736675252625322,0.006736675252625322,0.006736675252625322
FedAvg data-size weighted,server accuracy,150,0.6174625189881778,0.6047156726768377,0.6261145234792946
FedAvg data-size weighted,server accuracy,300,0.8054950135393963,0.8036457301367149,0.8082028928076085
FedAvg data-size weighted,server accuracy,450,0.8480945776368801,0.8476322567862097,0.8490192193382208
FedAvg data-size weighted,server accuracy,600,0.8681725117231358,0.8628888448583317,0.871012482662968
FedAvg data-size weighted,server accuracy,750,0.875899874512912,0.8751733703190014,0.8769566078858728
FedAvg data-size weighted,server accuracy,900,0.8827025956013473,0.8819100455716267,0.8840895581533584
FedAvg data-size weighted,server accuracy,1050,0.8829667789445876,0.8781454329304538,0.8876560332871013
FedAvg data-size weighted,server accuracy,1200,0.883495145631068,0.8817119080641965,0.8844858331682187
FedAvg data-size weighted,server accuracy,1350,0.8855425665411797,0.8846839706756489,0.8862690707350902
FedAvg data-size weighted,server accuracy,1500,0.8864011624067102,0.8858727957202298,0.8868634832573806
FedAvg data-size weighted,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
FedAvg data-size weighted,accuracy,150,0.42514364969288687,0.4137685753913216,0.432345948087973
FedAvg data-size weighted,accuracy,300,0.7138828346872729,0.710558747770953,0.7159342183475331
FedAvg data-size weighted,accuracy,450,0.7779221980054157,0.777035862888845,0.7793501089756291
FedAvg data-size weighted,accuracy,600,0.8029945181956277,0.8017376659401624,0.8044561125421044
FedAvg data-size weighted,accuracy,750,0.8152730995310745,0.8118525856944717,0.819197543094908
FedAvg data-size weighted,accuracy,900,0.8274757281553399,0.8264810778680404,0.829019219338221
FedAvg data-size weighted,accuracy,1050,0.831524337890496,0.8291678224687935,0.8333742817515355
FedAvg data-size weighted,accuracy,1200,0.8413717720097749,0.8398355458688331,0.8421616802060631
FedAvg data-size weighted,accuracy,1350,0.8436496928868635,0.8369843471369129,0.8470933227659995
FedAvg data-size weighted,accuracy,1500,0.8493593553926425,0.8488646720824252,0.8500455716267088
FedAvg data-size weighted,client drift from server,0,0.0,0.0,0.0
FedAvg data-size weighted,client drift from server,150,0.8586842379967372,0.843034456372261,0.8678600203990936
FedAvg data-size weighted,client drift from server,300,0.6357100902994474,0.6258195173740387,0.6427674463391304
FedAvg data-size weighted,client drift from server,450,0.5592210161189238,0.5558723755180836,0.5652159199118614
FedAvg data-size weighted,client drift from server,600,0.5331290228664876,0.5250705410540104,0.5413487310707569
FedAvg data-size weighted,client drift from server,750,0.5271435883641242,0.508647738546133,0.5409853221476078
FedAvg data-size weighted,client drift from server,900,0.48811457470059394,0.4840008006989956,0.4905904383957386
FedAvg data-size weighted,client drift from server,1050,0.48485174645980206,0.4716959398984909,0.49334534287452697
FedAvg data-size weighted,client drift from server,1200,0.45418319359421727,0.4453244279325008,0.459122139364481
FedAvg data-size weighted,client drift from server,1350,0.4419467882315318,0.4283177721500397,0.4509657543897629
FedAvg data-size weighted,client drift from server,1500,0.42074884270628293,0.411640260964632,0.4328313882648945
