algorithm,metric,x,y_mean,y_min,y_max
SCAFFOLD uniform,server accuracy,0,0.006736675252625322,0.006736675252625322,0.006736675252625322
SCAFFOLD uniform,server accuracy,150,0.03804240142659005,0.03804240142659005,0.03804240142659005
SCAFFOLD uniform,server accuracy,300,0.2737599894326663,0.25817317218149394,0.29482861105607294
SCAFFOLD uniform,server accuracy,450,0.20388349514563106,0.031702001188825046,0.5482464830592431
SCAFFOLD uniform,server accuracy,600,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,server accuracy,750,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,server accuracy,900,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,server accuracy,1050,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,server accuracy,1200,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,server accuracy,1350,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,server accuracy,1500,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD uniform,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
SCAFFOLD uniform,accuracy,150,0.04498315831186842,0.04196948682385575,0.0467247870021795
SCAFFOLD uniform,accuracy,300,0.20210620170398255,0.19936397860114916,0.204967307311274
SCAFFOLD uniform,accuracy,450,0.1849970279373886,0.03170200118882505,0.4873330691499902
SCAFFOLD uniform,accuracy,600,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,accuracy,750,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,accuracy,900,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,accuracy,1050,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,accuracy,1200,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,accuracy,1350,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,accuracy,1500,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD uniform,client drift from server,0,0.0,0.0,0.0
SCAFFOLD uniform,client drift from server,150,0.07570066146552562,0.0746234374307096,0.07637866318225861
SCAFFOLD uniform,client drift from server,300,0.2383406845976909,0.2318325775116682,0.2470755982398987
SCAFFOLD data-size weighted,server accuracy,0,0.006736675252625322,0.006736675252625322,0.006736675252625322
SCAFFOLD data-size weighted,server accuracy,150,0.06459282742223103,0.06459282742223103,0.06459282742223103
SCAFFOLD data-size weighted,server accuracy,300,0.2929132818175814,0.22171587081434516,0.36397860114919756
SCAFFOLD data-size weighted,server accuracy,450,0.21458292054685954,0.031702001188825046,0.5803447592629285
SCAFFOLD data-size weighted,server accuracy,600,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,server accuracy,750,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,server accuracy,900,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,server accuracy,1050,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,server accuracy,1200,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,server accuracy,1350,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,server accuracy,1500,0.031702001188825046,0.031702001188825046,0.031702001188825046
SCAFFOLD data-size weighted,accuracy,0,0.006736675252625324,0.006736675252625323,0.006736675252625323
SCAFFOLD data-size weighted,accuracy,150,0.0625004953437686,0.06223895383396079,0.0629998018624926
SCAFFOLD data-size weighted,accuracy,300,0.20611056072914602,0.1641331484049931,0.25808599167822466
SCAFFOLD data-size weighted,accuracy,450,0.19572881579816395,0.03170200118882505,0.5237824450168418
SCAFFOLD data-size weighted,accuracy,600,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,accuracy,750,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,accuracy,900,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,accuracy,1050,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,accuracy,1200,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,accuracy,1350,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,accuracy,1500,0.03170200118882505,0.03170200118882505,0.03170200118882505
SCAFFOLD data-size weighted,client drift from server,0,0.0,0.0,0.0
SCAFFOLD data-size weighted,client drift from server,150,0.0920010174314181,0.08470521993935108,0.10241719476878643
SCAFFOLD data-size weighted,client drift from server,300,0.2518323403348525,0.20239321775734426,0.2814349789172411
