algorithm,metric,x,y_mean,y_min,y_max
FedDyn uniform,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedDyn uniform,server accuracy,150,0.45831627780051853,0.45067539909946785,0.46234138354482196
FedDyn uniform,server accuracy,300,0.7866011734206576,0.7814162914449447,0.7910356119525174
FedDyn uniform,server accuracy,450,0.826988675126211,0.8248055669259108,0.830945558739255
FedDyn uniform,server accuracy,600,0.8299222267703644,0.8217355710192387,0.836676217765043
FedDyn uniform,server accuracy,750,0.8319688907081457,0.8305362259516987,0.833810888252149
FedDyn uniform,server accuracy,900,0.8305362259516986,0.828080229226361,0.8340155546459271
FedDyn uniform,server accuracy,1050,0.826101787419839,0.8229635693819075,0.8305362259516987
FedDyn uniform,server accuracy,1200,0.8248737890571701,0.8188702415063447,0.829512893982808
FedDyn uniform,server accuracy,1350,0.8234411243007232,0.8190749079001228,0.8258288988948015
FedDyn uniform,server accuracy,1500,0.8217355710192388,0.819279574293901,0.8235775685632419
FedDyn uniform,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedDyn uniform,accuracy,150,0.3498048847045982,0.34763200982398684,0.35249079001227995
FedDyn uniform,accuracy,300,0.7638020193750853,0.7612934916086779,0.7660601719197707
FedDyn uniform,accuracy,450,0.8119327329785784,0.8110622185837086,0.8135632419156775
FedDyn uniform,accuracy,600,0.819356665302224,0.8175480966025378,0.8203336062218584
FedDyn uniform,accuracy,750,0.8182835311775141,0.8130761358984855,0.8268952108063856
FedDyn uniform,accuracy,900,0.819566789466503,0.816264838313549,0.8243184609087187
FedDyn uniform,accuracy,1050,0.8193273297857826,0.8171346704871061,0.8230740892345477
FedDyn uniform,accuracy,1200,0.8183885932596534,0.8136532951289398,0.8215165779778958
FedDyn uniform,accuracy,1350,0.8193593941874745,0.8150388866148179,0.8219729840360214
FedDyn uniform,accuracy,1500,0.8185905307681812,0.8161604584527221,0.8211911584117888
FedDyn uniform,loss,0,4.125135293006897,4.125135293006897,4.125135293006897
FedDyn uniform,loss,150,2.110876752535502,2.100163083076477,2.124006793498993
FedDyn uniform,loss,300,0.5988087897747755,0.5876143246889114,0.6057663441449403
FedDyn uniform,loss,450,0.3776160216952364,0.36921878285706045,0.38668497566133736
FedDyn uniform,loss,600,0.2840174757813414,0.26437148950994016,0.299848299883306
FedDyn uniform,loss,750,0.22085539633408188,0.21948143051937222,0.22181652585044503
FedDyn uniform,loss,900,0.1850494320007662,0.17855712093412876,0.1916619124636054
FedDyn uniform,loss,1050,0.15863034206287316,0.15514478876255453,0.16171686926856638
FedDyn uniform,loss,1200,0.132396743693389,0.1262484929850325,0.13747956567443909
FedDyn uniform,loss,1350,0.10977406818885356,0.10570314052514732,0.11212300467770547
FedDyn uniform,loss,1500,0.09011152681196109,0.08442217101808637,0.09486648456193507
FedDyn uniform,client drift from server,0,0.0,0.0,0.0
FedDyn uniform,client drift from server,150,0.6902014604707558,0.6652425092458725,0.7041633100807667
FedDyn uniform,client drift from server,300,0.4174269227931897,0.40906954057514666,0.42867288589477537
FedDyn uniform,client drift from server,450,0.2553263903036714,0.24262581240385772,0.2713711179047823
FedDyn uniform,client drift from server,600,0.1986275156090657,0.19399904996156692,0.20729476608335973
FedDyn uniform,client drift from server,750,0.17482726854582628,0.1688599904254079,0.1840616610646248
FedDyn uniform,client drift from server,900,0.16245574689159792,0.1595849710702896,0.1652709809318185
FedDyn uniform,client drift from server,1050,0.1549004251882434,0.14783778000622988,0.1683593799546361
FedDyn uniform,client drift from server,1200,0.1343900079652667,0.12711869698017836,0.1421719418466091
FedDyn uniform,client drift from server,1350,0.11785635440299909,0.11200581558048725,0.12450590267777444
FedDyn uniform,client drift from server,1500,0.1075462558058401,0.10062526736408473,0.11260341502726078
FedDyn data-size weighted,server accuracy,0,0.005321326238231682,0.005321326238231682,0.005321326238231682
FedDyn data-size weighted,server accuracy,150,0.4434438531859735,0.4390094146541138,0.4484240687679083
FedDyn data-size weighted,server accuracy,300,0.7863282848956201,0.7830536225951699,0.7916496111338518
FedDyn data-size weighted,server accuracy,450,0.832924000545777,0.8313548915268113,0.8350388866148178
FedDyn data-size weighted,server accuracy,600,0.8359257743211899,0.835243553008596,0.8370855505525993
FedDyn data-size weighted,server accuracy,750,0.8290353390639923,0.8268522308636922,0.832378223495702
FedDyn data-size weighted,server accuracy,900,0.8285577841451767,0.8237822349570201,0.8329922226770364
FedDyn data-size weighted,server accuracy,1050,0.8249420111884295,0.8233729021694638,0.8258288988948015
FedDyn data-size weighted,server accuracy,1200,0.8243962341383545,0.8225542365943512,0.8274662300450266
FedDyn data-size weighted,server accuracy,1350,0.8217355710192388,0.8196889070814573,0.8227589029881294
FedDyn data-size weighted,server accuracy,1500,0.8204393505253105,0.8194842406876791,0.822144903806795
FedDyn data-size weighted,accuracy,0,0.005321326238231683,0.005321326238231683,0.005321326238231683
FedDyn data-size weighted,accuracy,150,0.33024628189384636,0.324821940237413,0.33378223495702003
FedDyn data-size weighted,accuracy,300,0.7632507845545096,0.7563282848956202,0.7698096602537862
FedDyn data-size weighted,accuracy,450,0.8143123209169053,0.809719607040524,0.8177404830126893
FedDyn data-size weighted,accuracy,600,0.8206644835584663,0.8182746623004503,0.8223106835857551
FedDyn data-size weighted,accuracy,750,0.8188647837358438,0.8171449038067949,0.8213303315595577
FedDyn data-size weighted,accuracy,900,0.8188006549324601,0.8159128121162506,0.824193614408514
FedDyn data-size weighted,accuracy,1050,0.8178701050620822,0.8153827261563653,0.8195824805566926
FedDyn data-size weighted,accuracy,1200,0.8186396507026882,0.8181191158411791,0.8191567744576339
FedDyn data-size weighted,accuracy,1350,0.8176217765042981,0.8174232501023333,0.8180126893164144
