algorithm,metric,x,y_mean,y_min,y_max
FedAdam uniform,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedAdam uniform,server accuracy,150,0.673233046800382,0.6640401146131805,0.6858882521489972
FedAdam uniform,server accuracy,300,0.8258715377268385,0.8218123209169055,0.8282593123209169
FedAdam uniform,server accuracy,450,0.8560768863419294,0.8511819484240688,0.8603151862464183
FedAdam uniform,server accuracy,600,0.8636580706781279,0.860852435530086,0.8655085959885387
FedAdam uniform,server accuracy,750,0.8741642788920725,0.8723137535816619,0.8762535816618912
FedAdam uniform,server accuracy,900,0.8656876790830945,0.8574498567335244,0.8724928366762178
FedAdam uniform,server accuracy,1050,0.8744627507163324,0.8733882521489972,0.8757163323782235
FedAdam uniform,server accuracy,1200,0.8752984718242599,0.8728510028653295,0.8771489971346705
FedAdam uniform,server accuracy,1350,0.8784622731614135,0.8710601719197708,0.8832378223495702
FedAdam uniform,server accuracy,1500,0.8794770773638968,0.8766117478510028,0.8834169054441261
FedAdam uniform,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedAdam uniform,accuracy,150,0.5655372492836677,0.5609885386819484,0.5705605300859599
FedAdam uniform,accuracy,300,0.7715323543457498,0.7665705587392552,0.7782199140401146
FedAdam uniform,accuracy,450,0.8177137058261699,0.8160959885386819,0.8191207020057305
FedAdam uniform,accuracy,600,0.8377984718242598,0.8366726361031518,0.8385100286532949
FedAdam uniform,accuracy,750,0.8474044890162369,0.8456572349570203,0.8494197707736388
FedAdam uniform,accuracy,900,0.853143505253104,0.8528295128939828,0.8535870343839538
FedAdam uniform,accuracy,1050,0.8580820200573066,0.856583094555874,0.8598889684813753
FedAdam uniform,accuracy,1200,0.8600441738299905,0.8591010028653296,0.8606805157593124
FedAdam uniform,accuracy,1350,0.862836676217765,0.8615096704871061,0.8635333094555873
FedAdam uniform,accuracy,1500,0.8656011222540592,0.8645487106017193,0.8671848137535815
FedAdam uniform,client drift from server,0,0.0,0.0,0.0
FedAdam uniform,client drift from server,150,0.5109398791690668,0.4934813340008259,0.5297897334396839
FedAdam uniform,client drift from server,300,0.28325158844391507,0.2814647536724806,0.2867223244905472
FedAdam uniform,client drift from server,450,0.22635134768982726,0.21786666020751,0.23465812705457212
FedAdam uniform,client drift from server,600,0.198273872671028,0.19599601171910763,0.19972375635057688
FedAdam uniform,client drift from server,750,0.18191228970885276,0.17841534152626992,0.184516746327281
FedAdam uniform,client drift from server,900,0.1730240663761894,0.16955332577228546,0.1761182303354144
FedAdam uniform,client drift from server,1050,0.1593447645753622,0.15502595756202936,0.16359082594513893
FedAdam uniform,client drift from server,1200,0.1496933301414053,0.14220024470239878,0.1541805861890316
FedAdam uniform,client drift from server,1350,0.1409647307669123,0.1337846354395151,0.14526306193321945
FedAdam uniform,client drift from server,1500,0.1299957845111688,0.12424894839525223,0.13383970987051724
FedAdam data-size weighted,server accuracy,0,0.006088825214899713,0.0060888252148997134,0.0060888252148997134
FedAdam data-size weighted,server accuracy,150,0.6547277936962751,0.6446991404011462,0.6731733524355301
FedAdam data-size weighted,server accuracy,300,0.833631805157593,0.8325573065902578,0.8343481375358166
FedAdam data-size weighted,server accuracy,450,0.8629417382999045,0.8595988538681948,0.8646131805157593
FedAdam data-size weighted,server accuracy,600,0.8723137535816617,0.8681948424068768,0.8801934097421203
FedAdam data-size weighted,server accuracy,750,0.8798949379178606,0.8784025787965616,0.8819842406876791
FedAdam data-size weighted,server accuracy,900,0.8792382999044891,0.8771489971346705,0.8816260744985673
FedAdam data-size weighted,server accuracy,1050,0.88353629417383,0.8809097421203438,0.8862822349570201
FedAdam data-size weighted,server accuracy,1200,0.8834765998089781,0.8832378223495702,0.8835959885386819
FedAdam data-size weighted,server accuracy,1350,0.8828199617956064,0.8805515759312321,0.8850286532951289
FedAdam data-size weighted,server accuracy,1500,0.8824617956064947,0.8800143266475645,0.8843123209169055
FedAdam data-size weighted,accuracy,0,0.006088825214899714,0.006088825214899714,0.006088825214899714
FedAdam data-size weighted,accuracy,150,0.5557002148997134,0.5505300859598854,0.5659204871060172
FedAdam data-size weighted,accuracy,300,0.7784240687679084,0.7760637535816619,0.779906876790831
FedAdam data-size weighted,accuracy,450,0.8190896609360077,0.8186121060171919,0.8197510744985673
FedAdam data-size weighted,accuracy,600,0.8361252387774595,0.8345773638968481,0.8375698424068768
FedAdam data-size weighted,accuracy,750,0.8458381088825216,0.8442030802292264,0.8468660458452724
FedAdam data-size weighted,accuracy,900,0.8525901384909265,0.8519985673352434,0.8534921203438397
FedAdam data-size weighted,accuracy,1050,0.8564392311365806,0.8554029369627507,0.858246776504298
FedAdam data-size weighted,accuracy,1200,0.8606058978032474,0.8603814469914038,0.8609831661891117
FedAdam data-size weighted,accuracy,1350,0.8630981375358168,0.8619054441260745,0.863880730659026
FedAdam data-size weighted,accuracy,1500,0.8647827125119388,0.863778653295129,0.8658631805157593
FedAdam data-size weighted,client drift from server,0,0.0,0.0,0.0
FedAdam data-size weighted,client drift from server,150,0.5412468493978183,0.5093231299519538,0.5629727378487587
FedAdam data-size weighted,client drift from server,300,0.28314195650319257,0.265160448923707,0.2994151546061039
FedAdam data-size weighted,client drift from server,450,0.2348391366750002,0.23067040145397186,0.23987145461142062
FedAdam data-size weighted,client drift from server,600,0.21401699560383958,0.21113462701439858,0.2167878569662571
FedAdam data-size weighted,client drift from server,750,0.2000295223544041,0.1977033766359091,0.2034790836274624
FedAdam data-size weighted,client drift from server,900,0.18462983490278326,0.18105486616492272,0.18792086333036423
FedAdam data-size weighted,client drift from server,1050,0.17451651776830357,0.1694503581523895,0.17917934253811837
FedAdam data-size weighted,client drift from server,1200,0.16501638315618036,0.1582162769138813,0.1749518945068121
FedAdam data-size weighted,client drift from server,1350,0.15510321651895842,0.15115874588489533,0.15730593226850031
FedAdam data-size weighted,client drift from server,1500,0.14167915802448985,0.13895090319216252,0.14602684430778026
