algorithm,metric,x,y_mean,y_min,y_max
FedAvg,server accuracy,0,0.0721863799283154,0.043440860215053764,0.12688172043010754
FedAvg,server accuracy,250,0.5394982078853047,0.5202150537634409,0.5681720430107526
FedAvg,server accuracy,500,0.6116129032258063,0.5286021505376344,0.6593548387096774
FedAvg,server accuracy,750,0.647383512544803,0.613978494623656,0.6808602150537635
FedAvg,server accuracy,1000,0.64752688172043,0.6324731182795699,0.6724731182795699
FedAvg,server accuracy,1250,0.683799283154122,0.6724731182795699,0.698494623655914
FedAvg,server accuracy,1500,0.6847311827956989,0.6789247311827957,0.692258064516129
FedAvg,server accuracy,1750,0.7198566308243728,0.7090322580645161,0.7258064516129032
FedAvg,server accuracy,2000,0.7108243727598565,0.7040860215053764,0.7156989247311828
FedAvg,server accuracy,2250,0.7367741935483871,0.7210752688172043,0.7488172043010752
FedAvg,server accuracy,2500,0.7868817204301076,0.7832258064516129,0.7933333333333333
FedAvg,server balanced accuracy,0,0.12992669113654756,0.12024962333651468,0.14268661824095058
FedAvg,server balanced accuracy,250,0.3131438684580101,0.25313605219150265,0.391492931177109
FedAvg,server balanced accuracy,500,0.48269825149168644,0.42493828845184606,0.5342582463575732
FedAvg,server balanced accuracy,750,0.5473793397447154,0.5214734578124102,0.59564161354694
FedAvg,server balanced accuracy,1000,0.5469389350301084,0.4989784811693415,0.6090726905795075
FedAvg,server balanced accuracy,1250,0.5937069344755018,0.5673638154838919,0.6391680619917615
FedAvg,server balanced accuracy,1500,0.6437331276835923,0.598102163304995,0.672162778261174
FedAvg,server balanced accuracy,1750,0.6675976241073746,0.6642085472564,0.6717585280226855
FedAvg,server balanced accuracy,2000,0.6623231662011452,0.6327811403518366,0.6883663941864613
FedAvg,server balanced accuracy,2250,0.7202169944578342,0.7119506540527225,0.7277125781161236
FedAvg,server balanced accuracy,2500,0.749967939225618,0.7359741436436984,0.7608406038824738
FedProx,server accuracy,0,0.17835125448028674,0.05741935483870968,0.361505376344086
FedProx,server accuracy,250,0.4461648745519713,0.35333333333333333,0.6019354838709677
FedProx,server accuracy,500,0.5508243727598566,0.4556989247311828,0.6109677419354839
FedProx,server accuracy,750,0.4818637992831542,0.23720430107526883,0.66
FedProx,server accuracy,1000,0.6348387096774193,0.6133333333333333,0.6494623655913978
FedProx,server accuracy,1250,0.6448028673835124,0.5948387096774194,0.673763440860215
FedProx,server accuracy,1500,0.6609318996415771,0.5804301075268817,0.7283870967741936
FedProx,server accuracy,1750,0.7036559139784946,0.6627956989247312,0.7268817204301076
FedProx,server accuracy,2000,0.7355555555555555,0.7002150537634408,0.7597849462365591
FedProx,server accuracy,2250,0.7557706093189963,0.7391397849462366,0.7759139784946236
FedProx,server accuracy,2500,0.7808602150537635,0.7752688172043011,0.7864516129032258
FedProx,server balanced accuracy,0,0.13027911331627196,0.12328242087201541,0.13587783657219202
FedProx,server balanced accuracy,250,0.4226191542241269,0.3556536948451946,0.4573656190018719
FedProx,server balanced accuracy,500,0.5200192982760932,0.43834515795608464,0.5731604044504077
FedProx,server balanced accuracy,750,0.4901896747299525,0.2625835175576486,0.6093025153656122
FedProx,server balanced accuracy,1000,0.5663128876688227,0.47294174357544666,0.6568136477864076
FedProx,server balanced accuracy,1250,0.6550496362180528,0.6058333706740895,0.7016626990197715
FedProx,server balanced accuracy,1500,0.6767025018327626,0.6458026823497106,0.694562092155321
FedProx,server balanced accuracy,1750,0.6927974015031243,0.6608976910621707,0.7135317002956401
FedProx,server balanced accuracy,2000,0.6986382631358469,0.6817403002215723,0.7198957321055452
FedProx,server balanced accuracy,2250,0.7022514070900798,0.663830526865861,0.7319159567940109
FedProx,server balanced accuracy,2500,0.7455511479235281,0.7445937569124449,0.7464716207257986
Scaffold,server accuracy,0,0.28301075268817205,0.18344086021505376,0.4821505376344086
Scaffold,server accuracy,250,0.17060931899641577,0.1449462365591398,0.18344086021505376
Scaffold,server accuracy,500,0.18344086021505376,0.18344086021505376,0.18344086021505376
Scaffold,server accuracy,750,0.156415770609319,0.10236559139784947,0.18344086021505376
Scaffold,server accuracy,1000,0.156415770609319,0.10236559139784947,0.18344086021505376
Scaffold,server accuracy,1250,0.18344086021505376,0.18344086021505376,0.18344086021505376
