status,search_stage,candidate_id,algorithm_key,algorithm_group,algorithm_name,variant,server_balanced_accuracy_mean,server_balanced_accuracy_margin_of_error,server_accuracy_mean,validation_loss_mean,validation_loss_margin_of_error,elapsed_seconds,error,step_size,num_local_epochs,mu,server_step_size,beta,beta_1,beta_2,tau,use_momentum,use_prox,use_server_momentum,gamma,rho,local_solver,solver_args.beta1,solver_args.beta2,solver_args.epsilon,solver_args.momentum,alpha,eta,skip_probability
ok,reference,reference_SCAFFOLD_Scaffold_reference_0,scaffold,SCAFFOLD,Scaffold,reference_0,0.6250547833648357,0.0,0.6119924710943803,1.9711900358600654,0.0,830.388,,0.01,1,,1.0,,,,,,,,,,,,,,,,,
ok,reference,reference_SCAFFOLD_Scaffold_reference_1,scaffold,SCAFFOLD,Scaffold,reference_1,0.6559073226961797,0.0,0.6283947297660661,1.2603152951777945,0.0,1537.325,,0.01,2,,1.0,,,,,,,,,,,,,,,,,
ok,reference,reference_SCAFFOLD_Scaffold_reference_2,scaffold,SCAFFOLD,Scaffold,reference_2,0.6857321712982968,0.0,0.6996504436676526,0.3067882070167651,0.0,3712.876,,0.01,5,,1.0,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_00,scaffold,SCAFFOLD,Scaffold,random_00,0.5750663254492474,0.0,0.6125302500672224,5.690110098715213,0.0,860.598,,0.006471621989857448,1,,0.5,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_01,scaffold,SCAFFOLD,Scaffold,random_01,0.6734550414061834,0.0,0.681097069104598,2.173834274707076,0.0,1579.962,,0.0352112209083893,2,,1.0,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_02,scaffold,SCAFFOLD,Scaffold,random_02,0.4725608523270176,0.0,0.5159989244420543,5.271671426252862,0.0,3016.428,,0.000274078684170617,4,,0.5,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_03,scaffold,SCAFFOLD,Scaffold,random_03,0.5738779349661641,0.0,0.6289325087389083,2.9779571605063118,0.0,1582.648,,0.002231318357983593,2,,0.5,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_04,scaffold,SCAFFOLD,Scaffold,random_04,0.6740835358161862,0.0,0.6531325625168056,0.7070311807847766,0.0,1579.673,,0.016013056680630116,2,,1.0,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_05,scaffold,SCAFFOLD,Scaffold,random_05,0.6783390571035847,0.0,0.6267813928475396,0.9322511958221688,0.0,1584.626,,0.008554469418165058,2,,1.0,,,,,,,,,,,,,,,,,
ok,random,random_SCAFFOLD_Scaffold_random_06,scaffold,SCAFFOLD,Scaffold,random_06,0.6091009946247141,0.0,0.6235547190104866,3.895964859593896,0.0,867.837,,0.006635284888488768,1,,0.5,,,,,,,,,,,,,,,,,
